Лицензия_банк,ИД_1300,дата
"Рублев лицензия № 3098, Москва и обл.",1078,2017-09-01
"Саратов лицензия № 330, Саратовская обл.",1067,2017-09-01
"Дальневосточный Банк лицензия № 843, Приморский край",1066,2017-09-01
"Тройка-Д Банк лицензия № 3431, Москва и обл.",1061,2017-09-01
"Газнефтьбанк лицензия № 3223, Саратовская обл.",1059,2017-09-01
"Прайм Финанс лицензия № 2758, Санкт-Петербург и обл.",1050,2017-09-01
"Банк Зенит лицензия № 3255, Москва и обл.",1046,2017-09-01
"Новобанк лицензия № 1352, Новгородская обл.",1036,2017-09-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",1025,2017-09-01
"Русь лицензия № 704, Оренбургская обл.",1023,2017-09-01
"Денизбанк Москва лицензия № 3330, Москва и обл.",1016,2017-09-01
"Оренбург лицензия № 3269, Оренбургская обл.",1006,2017-09-01
"Банк БЦК-Москва лицензия № 3480, Москва и обл.",1002,2017-09-01
"Камчаткомагропромбанк лицензия № 545, Камчатская обл.",1001,2017-09-01
"Азия-Инвест Банк лицензия № 3303, Москва и обл.",997,2017-09-01
"Мосуралбанк лицензия № 2468, Москва и обл.",995,2017-09-01
"Уралкапиталбанк лицензия № 2519, Башкортостан",992,2017-09-01
"Химик лицензия № 1114, Нижегородская обл.",990,2017-09-01
"Металлинвестбанк лицензия № 2440, Москва и обл.",989,2017-09-01
"Абсолют Банк лицензия № 2306, Москва и обл.",987,2017-09-01
"Камский Коммерческий Банк лицензия № 438, Татарстан",985,2017-09-01
"Ижкомбанк лицензия № 646, Удмуртия",973,2017-09-01
"БайкалИнвестБанк лицензия № 1067, Иркутская обл.",964,2017-09-01
"Пермь лицензия № 875, Пермская обл.",960,2017-09-01
"Росбанк лицензия № 2272, Москва и обл.",956,2017-09-01
"Зираат Банк лицензия № 2559, Москва и обл.",955,2017-09-01
"Юг-Инвестбанк лицензия № 2772, Краснодарский край",951,2017-09-01
"Саммит Банк лицензия № 85, Приморский край",950,2017-09-01
"ВТБ 24 лицензия № 1623, Москва и обл.",948,2017-09-01
"АктивКапитал Банк лицензия № 3006, Самарская обл.",938,2017-09-01
"Хакасский Муниципальный Банк лицензия № 1049, Хакасия",934,2017-09-01
"ОФК Банк лицензия № 2270, Москва и обл.",932,2017-09-01
"РФИ Банк лицензия № 3351, Москва и обл.",922,2017-09-01
"Кузнецкбизнесбанк лицензия № 1158, Кемеровская обл.",910,2017-09-01
"Мерседес-Бенц Банк Рус лицензия № 3473, Москва и обл.",907,2017-09-01
"Вятич лицензия № 2796, Рязанская обл.",900,2017-09-01
"ФорБанк лицензия № 2063, Москва и обл.",896,2017-09-01
"Тамбовкредитпромбанк лицензия № 1312, Тамбовская обл.",896,2017-09-01
"Енисейский Объединенный Банк лицензия № 2645, Красноярский край",881,2017-09-01
"Нико-Банк лицензия № 702, Оренбургская обл.",879,2017-09-01
"Тагилбанк лицензия № 1635, Свердловская обл.",879,2017-09-01
"Русский Банк Сбережений лицензия № 779, Ставропольский край",878,2017-09-01
"Локо-Банк лицензия № 2707, Москва и обл.",873,2017-09-01
"Мурманский Социальный Коммерческий Банк лицензия № 2722, Мурманская обл.",868,2017-09-01
"Кузнецкий лицензия № 609, Пензенская обл.",867,2017-09-01
"ЮниКредит Банк лицензия № 1, Москва и обл.",864,2017-09-01
"ИТ Банк лицензия № 2609, Омская обл.",864,2017-09-01
"Еврофинанс Моснарбанк лицензия № 2402, Москва и обл.",859,2017-09-01
"Акибанк лицензия № 2587, Татарстан",853,2017-09-01
"Новопокровский лицензия № 467, Краснодарский край",850,2017-09-01
"Северстройбанк лицензия № 3507, Вологодская обл.",848,2017-09-01
"Запсибкомбанк лицензия № 918, Тюменская обл.",845,2017-09-01
"Евроазиатский Инвестиционный Банк лицензия № 2897, Москва и обл.",842,2017-09-01
"Кубань Кредит лицензия № 2518, Краснодарский край",841,2017-09-01
"Москва лицензия № 1661, Москва и обл.",839,2017-09-01
"Примсоцбанк лицензия № 2733, Приморский край",836,2017-09-01
"Пересвет лицензия № 2110, Москва и обл.",833,2017-09-01
"Банк Финсервис лицензия № 3388, Москва и обл.",830,2017-09-01
"Сибирский Банк Реконструкции и Развития лицензия № 1284, Тюменская обл.",824,2017-09-01
"Банк Торгового Финансирования лицензия № 1982, Москва и обл.",818,2017-09-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",814,2017-09-01
"Флора-Москва лицензия № 533, Москва и обл.",812,2017-09-01
"Хоум Кредит Банк лицензия № 316, Москва и обл.",809,2017-09-01
"Сетелем Банк лицензия № 2168, Москва и обл.",807,2017-09-01
"Юнистрим лицензия № 3467, Москва и обл.",806,2017-09-01
"Яринтербанк лицензия № 2564, Ярославская обл.",805,2017-09-01
"Россельхозбанк лицензия № 3349, Москва и обл.",798,2017-09-01
"НС Банк лицензия № 3124, Москва и обл.",795,2017-09-01
"Новокиб лицензия № 1747, Кемеровская обл.",793,2017-09-01
"Спиритбанк лицензия № 2053, Тульская обл.",793,2017-09-01
"Жилстройбанк лицензия № 2769, Москва и обл.",792,2017-09-01
"Жилкредит лицензия № 1736, Москва и обл.",785,2017-09-01
"Социнвестбанк лицензия № 1132, Башкортостан",783,2017-09-01
"Прокоммерцбанк лицензия № 2996, Москва и обл.",775,2017-09-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",774,2017-09-01
"Балаково-Банк лицензия № 444, Саратовская обл.",765,2017-09-01
"ФФин Банк лицензия № 1143, Москва и обл.",761,2017-09-01
"Газтрансбанк лицензия № 665, Адыгея",760,2017-09-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",739,2017-09-01
"Калуга лицензия № 1151, Калужская обл.",727,2017-09-01
"Банк Раунд лицензия № 2506, Москва и обл.",725,2017-09-01
"КС Банк лицензия № 1752, Мордовия",725,2017-09-01
"Российский Капитал лицензия № 2312, Москва и обл.",722,2017-09-01
"Первоуральскбанк лицензия № 965, Свердловская обл.",718,2017-09-01
"Саровбизнесбанк лицензия № 2048, Нижегородская обл.",717,2017-09-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",715,2017-09-01
"Александровский лицензия № 53, Санкт-Петербург и обл.",714,2017-09-01
"Кредит Урал Банк лицензия № 2584, Челябинская обл.",709,2017-09-01
"Первый Клиентский Банк лицензия № 3436, Москва и обл.",705,2017-09-01
"Центр-инвест лицензия № 2225, Ростовская обл.",702,2017-09-01
"Банк Инноваций и Развития лицензия № 2647, Москва и обл.",696,2017-09-01
"Таатта лицензия № 1249, Саха (Якутия)",696,2017-09-01
"Кранбанк лицензия № 2271, Ивановская обл.",695,2017-09-01
"Московский Кредитный Банк лицензия № 1978, Москва и обл.",686,2017-09-01
"Сбербанк России лицензия № 1481, Москва и обл.",681,2017-09-01
"Союзный лицензия № 3236, Москва и обл.",675,2017-09-01
"Райффайзенбанк лицензия № 3292, Москва и обл.",670,2017-09-01
"Златкомбанк лицензия № 568, Москва и обл.",659,2017-09-01
"Газпромбанк лицензия № 354, Москва и обл.",658,2017-09-01
"Промышленно-Финансовое Сотрудничество лицензия № 2410, Москва и обл.",654,2017-09-01
"Профессионал Банк (бывш. Наш Дом) лицензия № 3296, Москва и обл.",651,2017-09-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",647,2017-09-01
"Уссури лицензия № 596, Хабаровский край",638,2017-09-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.",634,2017-09-01
"Банк Оранжевый лицензия № 1659, Санкт-Петербург и обл.",633,2017-09-01
"СДМ-Банк лицензия № 1637, Москва и обл.",622,2017-09-01
"Банк ВВБ лицензия № 1093, Севастополь",613,2017-09-01
"Солидарность (Москва) лицензия № 1555, Москва и обл.",601,2017-09-01
"Агросоюз лицензия № 1459, Москва и обл.",600,2017-09-01
"Байкалкредобанк лицензия № 2990, Иркутская обл.",592,2017-09-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.",589,2017-09-01
"РНКБ лицензия № 1354, Симферополь",584,2017-09-01
"Сибсоцбанк лицензия № 2015, Алтайский край",579,2017-09-01
"ДельтаКредит лицензия № 3338, Москва и обл.",575,2017-09-01
"Банк на Гончарной (бывш. Япы Креди Банк Москва) лицензия № 2555, Москва и обл.",572,2017-09-01
"Земский Банк лицензия № 2900, Самарская обл.",571,2017-09-01
"Арзамас лицензия № 1281, Нижегородская обл.",568,2017-09-01
"Братский АНКБ лицензия № 1144, Иркутская обл.",565,2017-09-01
"Славия лицензия № 2664, Москва и обл.",551,2017-09-01
"Новый Символ лицензия № 370, Москва и обл.",550,2017-09-01
"Евроальянс лицензия № 1781, Ивановская обл.",548,2017-09-01
"Ишбанк лицензия № 2867, Москва и обл.",542,2017-09-01
"Трансстройбанк лицензия № 2807, Москва и обл.",539,2017-09-01
"Кузбассхимбанк лицензия № 2868, Кемеровская обл.",534,2017-09-01
"Чувашкредитпромбанк лицензия № 1280, Чувашия",532,2017-09-01
"Нордеа Банк лицензия № 3016, Москва и обл.",526,2017-09-01
"Ланта-Банк лицензия № 1920, Москва и обл.",525,2017-09-01
"Банк Казани лицензия № 708, Татарстан",521,2017-09-01
"Тойота Банк лицензия № 3470, Москва и обл.",500,2017-09-01
"Ресурс-Траст лицензия № 3122, Москва и обл.",500,2017-09-01
"Горбанк лицензия № 2982, Санкт-Петербург и обл.",499,2017-09-01
"Газэнергобанк лицензия № 3252, Калужская обл.",493,2017-09-01
"Томскпромстройбанк лицензия № 1720, Томская обл.",487,2017-09-01
"Донхлеббанк лицензия № 2285, Ростовская обл.",476,2017-09-01
"БМВ Банк лицензия № 3482, Москва и обл.",472,2017-09-01
"Московский Индустриальный Банк лицензия № 912, Москва и обл.",467,2017-09-01
"Россия лицензия № 328, Санкт-Петербург и обл.",467,2017-09-01
"БСТ-Банк лицензия № 2883, Кемеровская обл.",466,2017-09-01
"Ури Банк лицензия № 3479, Москва и обл.",459,2017-09-01
"Финанс Бизнес Банк лицензия № 520, Москва и обл.",454,2017-09-01
"Кошелев-Банк лицензия № 3300, Самарская обл.",453,2017-09-01
"Росдорбанк лицензия № 1573, Москва и обл.",438,2017-09-01
"СМП Банк лицензия № 3368, Москва и обл.",428,2017-09-01
"Мегаполис лицензия № 3265, Чувашия",424,2017-09-01
"Кросна-Банк лицензия № 2607, Москва и обл.",416,2017-09-01
"Тендер-Банк лицензия № 2252, Москва и обл.",412,2017-09-01
"Кредит Экспресс лицензия № 3186, Ростовская обл.",391,2017-09-01
"АвтоКредитБанк лицензия № 1973, Татарстан",381,2017-09-01
"Росэксимбанк лицензия № 2790, Москва и обл.",379,2017-09-01
"Взаимодействие лицензия № 1704, Новосибирская обл.",361,2017-09-01
"ВТБ лицензия № 1000, Санкт-Петербург и обл.",361,2017-09-01
"Геобанк лицензия № 2027, Москва и обл.",354,2017-09-01
"Центрально-Азиатский лицензия № 3037, Хакасия",348,2017-09-01
"Банк Агора лицензия № 3231, Москва и обл.",334,2017-09-01
"МС Банк Рус лицензия № 2789, Москва и обл.",325,2017-09-01
"Татсоцбанк лицензия № 480, Татарстан",319,2017-09-01
"Московский Вексельный Банк лицензия № 2697, Москва и обл.",317,2017-09-01
"Фольксваген Банк Рус лицензия № 3500, Москва и обл.",309,2017-09-01
"Банк БКФ лицензия № 2684, Москва и обл.",307,2017-09-01
"Уральский Банк Реконструкции и Развития лицензия № 429, Свердловская обл.",300,2017-09-01
"Экспобанк лицензия № 2998, Москва и обл.",298,2017-09-01
"Инбанк лицензия № 1829, Москва и обл.",297,2017-09-01
"Кемсоцинбанк лицензия № 96, Кемеровская обл.",294,2017-09-01
"АйСиБиСи Банк лицензия № 3475, Москва и обл.",289,2017-09-01
"Заречье лицензия № 817, Татарстан",283,2017-09-01
"КЭБ ЭйчЭнБи Банк лицензия № 3525, Москва и обл.",274,2017-09-01
"РН Банк лицензия № 170, Москва и обл.",268,2017-09-01
"Внешфинбанк лицензия № 3173, Краснодарский край",259,2017-09-01
"Акрополь лицензия № 3027, Москва и обл.",255,2017-09-01
"Далена Банк лицензия № 1948, Москва и обл.",245,2017-09-01
"Ситибанк лицензия № 2557, Москва и обл.",227,2017-09-01
"Сумитомо Мицуи лицензия № 3494, Москва и обл.",215,2017-09-01
"Почтобанк лицензия № 1788, Пермская обл.",213,2017-09-01
"Девон-Кредит лицензия № 1972, Татарстан",211,2017-09-01
"Всероссийский Банк Развития Регионов лицензия № 3287, Москва и обл.",194,2017-09-01
"Альтернатива лицензия № 3452, Москва и обл.",185,2017-09-01
"Национальная Факторинговая Компания лицензия № 3437, Москва и обл.",172,2017-09-01
"ИНГ Банк лицензия № 2495, Москва и обл.",165,2017-09-01
"Нацинвестпромбанк лицензия № 3077, Москва и обл.",158,2017-09-01
"Коммерческий Индо Банк лицензия № 3446, Москва и обл.",113,2017-09-01
"Америкэн Экспресс Банк лицензия № 3460, Москва и обл.",106,2017-09-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",90,2017-09-01
"Русский Национальный Банк лицензия № 469, Ростовская обл.",87,2017-09-01
"Руснарбанк лицензия № 3403, Москва и обл.",81,2017-09-01
"Аверс лицензия № 415, Татарстан",76,2017-09-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.",75,2017-09-01
"Чайнасельхозбанк лицензия № 3529, Москва и обл.",53,2017-09-01
"Чайна Констракшн лицензия № 3515, Москва и обл.",30,2017-09-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",24,2017-09-01
"Натиксис Банк лицензия № 3390, Москва и обл.",12,2017-09-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",7,2017-09-01
"21 Век лицензия № 3309, Санкт-Петербург и обл.",0,2017-09-01
"АРБ-Инкасс лицензия № 3353, Москва и обл.",0,2017-09-01
"Банк Сберегательно-кредитного сервиса лицензия № 3224, Москва и обл.",0,2017-09-01
"Вестерн Юнион ДП Восток лицензия № 2726, Москва и обл.",0,2017-09-01
"Глобал Эксчейндж лицензия № 3533, Москва и обл.",0,2017-09-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.",0,2017-09-01
"Дальний Восток лицензия № 3318, Приморский край",0,2017-09-01
"Единая касса лицензия № 3512, Москва и обл.",0,2017-09-01
"Единая Расчетная Палата лицензия № 384, Москва и обл.",0,2017-09-01
"Икано Банк лицензия № 3519, Центр",0,2017-09-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",0,2017-09-01
"Красноярский Краевой Расчетный Центр лицензия № 3483, Красноярский край",0,2017-09-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",0,2017-09-01
"Лидер лицензия № 3304, Москва и обл.",0,2017-09-01
"Межбанковский Кредитный Союз лицензия № 3242, Москва и обл.",0,2017-09-01
"Моби.Деньги лицензия № 3523, Москва и обл.",0,2017-09-01
"Монета.ру лицензия № 3508, Марий Эл",0,2017-09-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.",0,2017-09-01
"Московский Клиринговый Центр лицензия № 3314, Москва и обл.",0,2017-09-01
"Мурманский Расчетный Центр лицензия № 3341, Мурманская обл.",0,2017-09-01
"Национальный Клиринговый Центр лицензия № 3466, Москва и обл.",0,2017-09-01
"Национальный Расчетный Депозитарий лицензия № 3294, Москва и обл.",0,2017-09-01
"Объединенная Расчетная Система лицензия № 3342, Москва и обл.",0,2017-09-01
"Оней Банк лицензия № 3516, Москва и обл.",0,2017-09-01
"Петербургский Расчетный Центр лицензия № 3306, Санкт-Петербург и обл.",0,2017-09-01
"Платежный Клиринговый Дом лицензия № 3343, Москва и обл.",0,2017-09-01
"Премиум лицензия № 3514, Москва и обл.",0,2017-09-01
"ПэйПал Ру лицензия № 3517, Москва и обл.",0,2017-09-01
"Расчетная Палата СВМБ лицензия № 3324, Самарская обл.",0,2017-09-01
"Расчетные Решения лицензия № 3524, Москва и обл.",0,2017-09-01
"РИБ лицензия № 2749, Москва и обл.",0,2017-09-01
"Русское Финансовое Общество лицензия № 3427, Москва и обл.",0,2017-09-01
"Сетевая Расчетная Палата лицензия № 3332, Татарстан",0,2017-09-01
"Умут лицензия № 2435, Дагестан",0,2017-09-01
"Финчер лицензия № 3486, Москва и обл.",0,2017-09-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",0,2017-09-01
"Электронный платежный сервис лицензия № 3509, Москва и обл.",0,2017-09-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.",0,2017-09-01
"Яндекс.Деньги лицензия № 3510, Россия",0,2017-09-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.",10000,2017-10-01
"Вест лицензия № 2605, Москва и обл.",10000,2017-10-01
"ВРБ лицензия № 3499, Ярославская обл.",10000,2017-10-01
"Нарат лицензия № 1902, Саратовская обл.",10000,2017-10-01
"Промсвязьинвест лицензия № 2761, Дагестан",10000,2017-10-01
"Рунэтбанк лицензия № 2829, Москва и обл.",10000,2017-10-01
"Уралприватбанк лицензия № 153, Свердловская обл.",8786,2017-10-01
"БМ-Банк лицензия № 2748, Москва и обл.",8756,2017-10-01
"Экспресс-Волга лицензия № 3085, Костромская обл.",8696,2017-10-01
"Национальный Резервный Банк лицензия № 2170, Москва и обл.",8176,2017-10-01
"Гута-Банк лицензия № 256, Москва и обл.",7904,2017-10-01
"Тольяттихимбанк лицензия № 2507, Самарская обл.",7769,2017-10-01
"Финансово-Промышленный Капитал лицензия № 3295, Москва и обл.",7683,2017-10-01
"Собинбанк лицензия № 1317, Москва и обл.",7184,2017-10-01
"Центрально-Европейский Банк лицензия № 2670, Забайкальский край",7007,2017-10-01
"Финам Банк лицензия № 2799, Москва и обл.",6817,2017-10-01
"Проминвестбанк лицензия № 2433, Москва и обл.",6721,2017-10-01
"Развитие-Столица лицензия № 3013, Москва и обл.",6681,2017-10-01
"Оргбанк лицензия № 3312, Москва и обл.",6677,2017-10-01
"Новый Промышленный Банк лицензия № 930, Москва и обл.",6489,2017-10-01
"Мир Бизнес Банк лицензия № 3396, Москва и обл.",6355,2017-10-01
"Темпбанк лицензия № 55, Москва и обл.",6321,2017-10-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",6281,2017-10-01
"ЦентроКредит лицензия № 121, Москва и обл.",6161,2017-10-01
"Вокбанк лицензия № 312, Нижегородская обл.",6060,2017-10-01
"Автоторгбанк лицензия № 2776, Москва и обл.",5996,2017-10-01
"РЕСО Кредит лицензия № 3450, Москва и обл.",5858,2017-10-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.",5835,2017-10-01
"Промсельхозбанк лицензия № 538, Москва и обл.",5762,2017-10-01
"КОР лицензия № 2148, Волгоградская обл.",5682,2017-10-01
"Уралфинанс лицензия № 1370, Свердловская обл.",5680,2017-10-01
"Хованский лицензия № 2145, Москва и обл.",5634,2017-10-01
"Эко-Инвест лицензия № 3116, Москва и обл.",5587,2017-10-01
"ПИР Банк лицензия № 2655, Москва и обл.",5481,2017-10-01
"Московский Областной Банк лицензия № 1751, Москва и обл.",5473,2017-10-01
"Инкахран лицензия № 3454, Москва и обл.",5313,2017-10-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",5073,2017-10-01
"Платежный Центр лицензия № 3166, Новосибирская обл.",5010,2017-10-01
"Деньги.Мэйл.Ру лицензия № 3511, Москва и обл.",5000,2017-10-01
"Капитал лицензия № 575, Москва и обл.",5000,2017-10-01
"Система лицензия № 2846, Москва и обл.",4923,2017-10-01
"Вакобанк лицензия № 1291, Псковская обл.",4734,2017-10-01
"ГринКомБанк лицензия № 1184, Иркутская обл.",4712,2017-10-01
"Социум-Банк лицензия № 2881, Москва и обл.",4680,2017-10-01
"Современные Стандарты Бизнеса лицензия № 3397, Москва и обл.",4664,2017-10-01
"Росгосстрах Банк лицензия № 3073, Москва и обл.",4625,2017-10-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",4550,2017-10-01
"Русский Стандарт лицензия № 2289, Москва и обл.",4437,2017-10-01
"Нальчик лицензия № 695, Кабардино-Балкария",4395,2017-10-01
"Платина лицензия № 2347, Москва и обл.",4380,2017-10-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",4348,2017-10-01
"РБА лицензия № 3413, Москва и обл.",4347,2017-10-01
"Банк «Советский» лицензия № 558, Санкт-Петербург и обл.",4325,2017-10-01
"Приморье лицензия № 3001, Приморский край",4300,2017-10-01
"Кольцо Урала лицензия № 65, Свердловская обл.",4262,2017-10-01
"Эс-Би-Ай Банк (бывш. ЯР-Банк) лицензия № 3185, Москва и обл.",4108,2017-10-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",4097,2017-10-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",4082,2017-10-01
"Итуруп лицензия № 2390, Сахалинская обл.",4067,2017-10-01
"Москва-Сити лицензия № 3247, Москва и обл.",4060,2017-10-01
"Онего лицензия № 2484, Карелия",3968,2017-10-01
"Алеф-Банк лицензия № 2119, Москва и обл.",3952,2017-10-01
"Си Ди Би Банк лицензия № 3339, Краснодарский край",3946,2017-10-01
"Черноморский банк развития и реконструкции лицензия № 3527, Симферополь",3928,2017-10-01
"НОКССбанк лицензия № 3202, Волгоградская обл.",3921,2017-10-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.",3912,2017-10-01
"Авангард лицензия № 2879, Москва и обл.",3849,2017-10-01
"Солидарность (Самара) лицензия № 554, Самарская обл.",3843,2017-10-01
"Синко-Банк лицензия № 2838, Москва и обл.",3770,2017-10-01
"Энергобанк лицензия № 67, Татарстан",3762,2017-10-01
"Новое Время лицензия № 3492, Москва и обл.",3762,2017-10-01
"Промтрансбанк лицензия № 2638, Башкортостан",3734,2017-10-01
"Регионфинансбанк лицензия № 3357, Москва и обл.",3693,2017-10-01
"Спецстройбанк лицензия № 236, Москва и обл.",3681,2017-10-01
"Классик Эконом Банк лицензия № 3298, Северная Осетия — Алания",3680,2017-10-01
"Унифондбанк лицензия № 3416, Москва и обл.",3646,2017-10-01
"Балтийский Банк лицензия № 128, Санкт-Петербург и обл.",3627,2017-10-01
"Бинбанк Диджитал лицензия № 2827, Москва и обл.",3547,2017-10-01
"Металлург лицензия № 2877, Москва и обл.",3524,2017-10-01
"Восточный Банк лицензия № 1460, Амурская обл.",3460,2017-10-01
"Новый Московский Банк лицензия № 2932, Москва и обл.",3455,2017-10-01
"Синергия лицензия № 2884, Саратовская обл.",3455,2017-10-01
"Москоммерцбанк лицензия № 3365, Москва и обл.",3440,2017-10-01
"МТС Банк лицензия № 2268, Москва и обл.",3435,2017-10-01
"Гарант-Инвест лицензия № 2576, Москва и обл.",3406,2017-10-01
"Гефест лицензия № 1046, Тверская обл.",3403,2017-10-01
"АлтайБизнес-Банк лицензия № 2388, Алтайский край",3399,2017-10-01
"Объединенный Резервный Банк лицензия № 937, Москва и обл.",3379,2017-10-01
"ИРС лицензия № 272, Москва и обл.",3328,2017-10-01
"Крокус-Банк лицензия № 2682, Москва и обл.",3303,2017-10-01
"Генбанк лицензия № 2490, Симферополь",3290,2017-10-01
"Россита-Банк лицензия № 3257, Москва и обл.",3280,2017-10-01
"Лэнд-Банк лицензия № 1478, Москва и обл.",3274,2017-10-01
"РусьРегионБанк лицензия № 685, Москва и обл.",3102,2017-10-01
"РТС-Банк лицензия № 3401, Самарская обл.",3088,2017-10-01
"Национальный Банк «Траст» лицензия № 3279, Москва и обл.",3062,2017-10-01
"Энерготрансбанк лицензия № 1307, Калининградская обл.",3053,2017-10-01
"Веста лицензия № 2368, Москва и обл.",3052,2017-10-01
"Банк «ФК Открытие» лицензия № 2209, Москва и обл.",3048,2017-10-01
"Спутник лицензия № 1071, Самарская обл.",3046,2017-10-01
"Экономикс-Банк лицензия № 2136, Москва и обл.",3008,2017-10-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",2991,2017-10-01
"Липецккомбанк лицензия № 1242, Липецкая обл.",2947,2017-10-01
"Великие Луки Банк лицензия № 598, Псковская обл.",2932,2017-10-01
"Экси-Банк лицензия № 2530, Санкт-Петербург и обл.",2907,2017-10-01
"Консервативный Коммерческий Банк лицензия № 1087, Астраханская обл.",2904,2017-10-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",2861,2017-10-01
"Земкомбанк лицензия № 574, Ростовская обл.",2860,2017-10-01
"Ноосфера лицензия № 2650, Республика Алтай",2825,2017-10-01
"Апабанк лицензия № 2404, Москва и обл.",2801,2017-10-01
"Ермак лицензия № 1809, Ханты-Мансийский АО — Югра",2739,2017-10-01
"Тайдон лицензия № 2085, Кемеровская обл.",2732,2017-10-01
"Азиатско-Тихоокеанский Банк лицензия № 1810, Амурская обл.",2716,2017-10-01
"Муниципальный Камчатпрофитбанк лицензия № 2103, Камчатская обл.",2712,2017-10-01
"Банк Реалист (бывш. МПБ) лицензия № 2646, Москва и обл.",2709,2017-10-01
"ЮМК лицензия № 3495, Краснодарский край",2707,2017-10-01
"Челябинвестбанк лицензия № 493, Челябинская обл.",2693,2017-10-01
"Холмск лицензия № 503, Сахалинская обл.",2684,2017-10-01
"Снежинский лицензия № 1376, Челябинская обл.",2684,2017-10-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",2674,2017-10-01
"Витабанк лицензия № 356, Санкт-Петербург и обл.",2646,2017-10-01
"Алтынбанк лицензия № 2070, Татарстан",2623,2017-10-01
"Руссобанк лицензия № 2313, Москва и обл.",2614,2017-10-01
"Стройлесбанк лицензия № 2995, Тюменская обл.",2610,2017-10-01
"Международный Коммерческий Банк лицензия № 2524, Москва и обл.",2600,2017-10-01
"Московский Коммерческий Банк лицензия № 3172, Москва и обл.",2596,2017-10-01
"Актив Банк лицензия № 2529, Мордовия",2580,2017-10-01
"Рост Банк лицензия № 2888, Москва и обл.",2576,2017-10-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",2554,2017-10-01
"Межрегиональный промышленно-строительный банк лицензия № 752, Мордовия",2534,2017-10-01
"Норвик Банк лицензия № 902, Кировская обл.",2434,2017-10-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",2423,2017-10-01
"Альба Альянс лицензия № 2593, Москва и обл.",2416,2017-10-01
"Бинбанк лицензия № 323, Москва и обл.",2402,2017-10-01
"Элита лицензия № 1399, Калужская обл.",2396,2017-10-01
"Кетовский Коммерческий Банк лицензия № 842, Курганская обл.",2377,2017-10-01
"Пойдем! лицензия № 2534, Москва и обл.",2376,2017-10-01
"Глобэкс лицензия № 1942, Москва и обл.",2369,2017-10-01
"Балтинвестбанк лицензия № 3176, Санкт-Петербург и обл.",2355,2017-10-01
"Максима лицензия № 3379, Москва и обл.",2355,2017-10-01
"Международный Расчетный Банк лицензия № 3028, Москва и обл.",2344,2017-10-01
"Модульбанк лицензия № 1927, Костромская обл.",2339,2017-10-01
"Уралтрансбанк лицензия № 812, Свердловская обл.",2337,2017-10-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",2326,2017-10-01
"ОТП Банк лицензия № 2766, Москва и обл.",2315,2017-10-01
"Сельмашбанк лицензия № 106, Ростовская обл.",2278,2017-10-01
"Морской Банк лицензия № 77, Москва и обл.",2276,2017-10-01
"Джей энд Ти Банк лицензия № 3061, Москва и обл.",2265,2017-10-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",2263,2017-10-01
"Банк Глобус лицензия № 2438, Москва и обл.",2248,2017-10-01
"Форштадт лицензия № 2208, Оренбургская обл.",2247,2017-10-01
"Алтайкапиталбанк лицензия № 2659, Алтайский край",2242,2017-10-01
"Аспект лицензия № 608, Москва и обл.",2222,2017-10-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",2213,2017-10-01
"Банк РМП лицензия № 2574, Москва и обл.",2213,2017-10-01
