Лицензия_банк,ИД_200,дата
"Банк Город лицензия № 2644, Коми",294 327,2011-06-01
"Ассоциация лицензия № 732, Нижегородская обл.",293 628,2011-06-01
"ББР Банк лицензия № 2929, Москва и обл.",290 393,2011-06-01
"ПВ-Банк лицензия № 634, Ульяновская обл.",290 124,2011-06-01
"Банк Раунд лицензия № 2506, Москва и обл.",290 108,2011-06-01
"ВТБ лицензия № 1000, Санкт-Петербург и обл.",284 472,2011-06-01
"Мосуралбанк лицензия № 2468, Москва и обл.",283 730,2011-06-01
"Преодоление лицензия № 2649, Москва и обл.",278 210,2011-06-01
"Совинком лицензия № 2302, Москва и обл.",277 099,2011-06-01
"МФБанк лицензия № 3163, Москва и обл.",276 603,2011-06-01
"Агророс лицензия № 2860, Саратовская обл.",275 626,2011-06-01
"Новый Московский Банк лицензия № 2932, Москва и обл.",275 020,2011-06-01
"ФорБанк лицензия № 2063, Алтайский край",274 003,2011-06-01
"РЕСО Кредит лицензия № 3450, Москва и обл.",272 800,2011-06-01
"Холмск лицензия № 503, Сахалинская обл.",272 469,2011-06-01
"Гринфилдбанк лицензия № 2711, Москва и обл.",272 430,2011-06-01
"Мой Банк. Новосибирск лицензия № 2787, Новосибирская обл.",269 822,2011-06-01
"Башинвестбанк лицензия № 2189, Башкортостан",265 361,2011-06-01
"НОКССбанк лицензия № 3202, Волгоградская обл.",264 441,2011-06-01
"Сибэс лицензия № 208, Омская обл.",260 575,2011-06-01
"Приско Капитал Банк лицензия № 2537, Москва и обл.",260 557,2011-06-01
"Кузнецкий лицензия № 609, Пензенская обл.",257 399,2011-06-01
"Финпромбанк (ФПБ Банк) лицензия № 2157, Москва и обл.",257 385,2011-06-01
"Невский Банк лицензия № 1068, Санкт-Петербург и обл.",257 213,2011-06-01
"Мурманский Социальный Коммерческий Банк лицензия № 2722, Мурманская обл.",257 046,2011-06-01
"Саммит Банк лицензия № 85, Приморский край",256 481,2011-06-01
"Конфидэнс Банк лицензия № 970, Костромская обл.",256 127,2011-06-01
"Сибнефтебанк лицензия № 385, Тюменская обл.",253 168,2011-06-01
"Кремлевский лицензия № 2905, Москва и обл.",252 785,2011-06-01
"Роспромбанк лицензия № 3204, Москва и обл.",251 818,2011-06-01
"Эксперт Банк лицензия № 2949, Омская обл.",251 589,2011-06-01
"Росавтобанк лицензия № 2767, Москва и обл.",250 977,2011-06-01
"Уралфинанс лицензия № 1370, Свердловская обл.",250 813,2011-06-01
"Тетраполис лицензия № 1586, Санкт-Петербург и обл.",250 649,2011-06-01
"Нижневолжский Коммерческий Банк лицензия № 931, Саратовская обл.",248 975,2011-06-01
"Выборг-Банк лицензия № 720, Санкт-Петербург и обл.",247 323,2011-06-01
"Объединенный Банк Развития лицензия № 3345, Москва и обл.",245 815,2011-06-01
"Альба Альянс лицензия № 2593, Москва и обл.",245 473,2011-06-01
"Метробанк лицензия № 2548, Москва и обл.",245 111,2011-06-01
"Аверс лицензия № 415, Татарстан",242 472,2011-06-01
"Национальный Банк Развития Бизнеса лицензия № 2795, Москва и обл.",241 364,2011-06-01
"Аскольд лицензия № 2480, Смоленская обл.",240 699,2011-06-01
"Евроальянс лицензия № 1781, Ивановская обл.",239 981,2011-06-01
"Центркомбанк лицензия № 2983, Москва и обл.",239 519,2011-06-01
"Руссобанк лицензия № 2313, Москва и обл.",237 655,2011-06-01
"Крокус-Банк лицензия № 2682, Москва и обл.",237 525,2011-06-01
"Мегаполис лицензия № 3265, Чувашия",237 152,2011-06-01
"Объединенный Резервный Банк лицензия № 937, Москва и обл.",235 533,2011-06-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",234 879,2011-06-01
"Бузулукбанк лицензия № 1282, Оренбургская обл.",233 073,2011-06-01
"Кросна-Банк лицензия № 2607, Москва и обл.",231 318,2011-06-01
"Банк Экономический Союз лицензия № 2798, Москва и обл.",231 243,2011-06-01
"Донинвест лицензия № 1617, Ростовская обл.",230 793,2011-06-01
"Идея Банк лицензия № 430, Краснодарский край",228 061,2011-06-01
"Тамбовкредитпромбанк лицензия № 1312, Тамбовская обл.",225 945,2011-06-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",225 474,2011-06-01
"Московский Нефтехимический Банк лицензия № 1411, Москва и обл.",222 651,2011-06-01
"Апабанк лицензия № 2404, Москва и обл.",222 423,2011-06-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",221 269,2011-06-01
"Кроссинвестбанк лицензия № 2849, Москва и обл.",219 533,2011-06-01
"Тюменьагропромбанк лицензия № 917, Тюменская обл.",218 757,2011-06-01
"Смолевич лицензия № 1121, Смоленская обл.",218 472,2011-06-01
"Ураллига лицензия № 1626, Челябинская обл.",216 635,2011-06-01
"Кредит-Москва лицензия № 5, Москва и обл.",215 773,2011-06-01
"ИТ Банк лицензия № 2609, Омская обл.",211 984,2011-06-01
"Интерпрогрессбанк лицензия № 600, Москва и обл.",210 635,2011-06-01
"Владпромбанк лицензия № 870, Владимирская обл.",210 030,2011-06-01
"Метрополь лицензия № 1639, Москва и обл.",208 359,2011-06-01
"НОМОС-Банк-Сибирь лицензия № 410, Новосибирская обл.",208 089,2011-06-01
"Автоторгбанк лицензия № 2776, Москва и обл.",208 079,2011-06-01
"Сберинвестбанк лицензия № 1743, Свердловская обл.",207 331,2011-06-01
"Арсенал лицензия № 3000, Москва и обл.",207 181,2011-06-01
"Ресурс-Траст лицензия № 3122, Москва и обл.",207 047,2011-06-01
"Лесбанк лицензия № 1598, Москва и обл.",206 791,2011-06-01
"Столичный Кредит лицензия № 2853, Москва и обл.",206 336,2011-06-01
"Профит Банк лицензия № 3234, Москва и обл.",203 832,2011-06-01
"Объединенный Капитал лицензия № 2611, Санкт-Петербург и обл.",203 721,2011-06-01
"Нота-Банк лицензия № 2913, Москва и обл.",203 637,2011-06-01
"Солидарность (Москва) лицензия № 1555, Москва и обл.",202 155,2011-06-01
"Вологжанин лицензия № 1896, Вологодская обл.",200 671,2011-06-01
"Милбанк лицензия № 3256, Москва и обл.",200 430,2011-06-01
"Имбанк лицензия № 2098, Дагестан",199 281,2011-06-01
"Эл Банк лицензия № 1025, Республика Алтай",196 607,2011-06-01
"Нарат лицензия № 1902, Саратовская обл.",196 454,2011-06-01
"Банкхаус Эрбе лицензия № 1717, Москва и обл.",196 434,2011-06-01
"ГПБ-Ипотека лицензия № 2403, Москва и обл.",193 555,2011-06-01
"Калуга лицензия № 1151, Калужская обл.",193 203,2011-06-01
"Ганзакомбанк лицензия № 1734, Санкт-Петербург и обл.",192 446,2011-06-01
"Джей энд Ти Банк лицензия № 3061, Москва и обл.",191 163,2011-06-01
"Риабанк лицензия № 3434, Москва и обл.",189 871,2011-06-01
"Национальный Залоговый Банк лицензия № 2944, Москва и обл.",189 855,2011-06-01
"Международный Банк Развития лицензия № 2704, Москва и обл.",189 234,2011-06-01
"Торговый Городской Банк лицензия № 3180, Тверская обл.",188 148,2011-06-01
"Северный Кредит лицензия № 2398, Вологодская обл.",185 940,2011-06-01
"Новый Символ лицензия № 370, Москва и обл.",185 299,2011-06-01
"Майкопбанк лицензия № 1136, Адыгея",184 648,2011-06-01
"Спутник лицензия № 1071, Оренбургская обл.",182 698,2011-06-01
"Рускобанк лицензия № 138, Санкт-Петербург и обл.",181 074,2011-06-01
"Западный лицензия № 2598, Москва и обл.",181 068,2011-06-01
"ИРС лицензия № 272, Москва и обл.",180 673,2011-06-01
"Финанс Бизнес Банк лицензия № 520, Краснодарский край",179 779,2011-06-01
"Элита лицензия № 1399, Калужская обл.",179 653,2011-06-01
"Иваново лицензия № 1763, Ивановская обл.",179 503,2011-06-01
"Верхневолжский лицензия № 1084, Ярославская обл.",176 226,2011-06-01
"Старый Кремль лицензия № 2657, Москва и обл.",175 490,2011-06-01
"ПартнерКапиталБанк (бывш. НоваховКапиталБанк) лицензия № 635, Москва и обл.",175 117,2011-06-01
"РусЮгбанк лицензия № 2093, Волгоградская обл.",174 389,2011-06-01
"Ипотека-Инвест лицензия № 3070, Татарстан",173 940,2011-06-01
"Ноосфера лицензия № 2650, Республика Алтай",172 851,2011-06-01
"ЮМК лицензия № 3495, Краснодарский край",172 774,2011-06-01
"Банк Развития Региона лицензия № 3315, Северная Осетия — Алания",172 120,2011-06-01
"Металлург лицензия № 2877, Москва и обл.",171 026,2011-06-01
"Бум-Банк лицензия № 1137, Кабардино-Балкария",169 306,2011-06-01
"Камчатка лицензия № 2966, Камчатская обл.",169 270,2011-06-01
"Социум-Банк лицензия № 2881, Москва и обл.",168 830,2011-06-01
"Сельмашбанк лицензия № 106, Ростовская обл.",168 424,2011-06-01
"Онего лицензия № 2484, Карелия",167 187,2011-06-01
"Межрегиональный промышленно-строительный банк лицензия № 752, Мордовия",167 096,2011-06-01
"Приполярком лицензия № 507, Тюменская обл.",166 645,2011-06-01
"Углеметбанк лицензия № 2997, Челябинская обл.",165 586,2011-06-01
"Саратов лицензия № 330, Саратовская обл.",164 958,2011-06-01
"Континент Финанс лицензия № 149, Калужская обл.",164 682,2011-06-01
"Промэнергобанк лицензия № 2728, Вологодская обл.",163 084,2011-06-01
"Нижегородпромстройбанк лицензия № 1851, Нижегородская обл.",162 220,2011-06-01
"Новокиб лицензия № 1747, Кемеровская обл.",161 590,2011-06-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",161 506,2011-06-01
"Экси-Банк лицензия № 2530, Санкт-Петербург и обл.",161 074,2011-06-01
"Охотный Ряд лицензия № 3375, Москва и обл.",160 958,2011-06-01
"Прокоммерцбанк лицензия № 2996, Москва и обл.",158 981,2011-06-01
"Новый Промышленный Банк лицензия № 930, Москва и обл.",158 551,2011-06-01
"Бизнес для Бизнеса лицензия № 1060, Чувашия",158 434,2011-06-01
"Банк БЦК-Москва лицензия № 3480, Москва и обл.",158 303,2011-06-01
"Рублевский лицензия № 2192, Москва и обл.",157 466,2011-06-01
"Национальный Республиканский Банк лицензия № 3359, Москва и обл.",157 218,2011-06-01
"РУБанк лицензия № 2813, Ростовская обл.",156 518,2011-06-01
"Радиан лицензия № 1675, Иркутская обл.",156 517,2011-06-01
"ИР-Кредит лицензия № 1724, Москва и обл.",156 002,2011-06-01
"Техноком лицензия № 2614, Москва и обл.",155 719,2011-06-01
"ОПМ-Банк лицензия № 2734, Москва и обл.",155 429,2011-06-01
"Еврокредит лицензия № 2957, Москва и обл.",155 065,2011-06-01
"Зираат Банк лицензия № 2559, Москва и обл.",154 822,2011-06-01
"Коммерческий Банк Развития лицензия № 3364, Москва и обл.",153 147,2011-06-01
"Тайм Банк лицензия № 3120, Москва и обл.",152 383,2011-06-01
"Вкабанк лицензия № 1027, Астраханская обл.",151 923,2011-06-01
"Смартбанк лицензия № 3408, Москва и обл.",151 743,2011-06-01
"Тагилбанк лицензия № 1635, Свердловская обл.",151 037,2011-06-01
"Международный Расчетный Банк лицензия № 3028, Москва и обл.",150 874,2011-06-01
"Одинбанк лицензия № 3197, Москва и обл.",150 703,2011-06-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",149 644,2011-06-01
"Евромет лицензия № 2902, Москва и обл.",149 381,2011-06-01
"Северинвестбанк лицензия № 2264, Белгородская обл.",148 640,2011-06-01
"Булгар Банк лицензия № 1917, Татарстан",148 556,2011-06-01
"Профессионал Банк лицензия № 2471, Москва и обл.",145 068,2011-06-01
"Ипозембанк лицензия № 3026, Самарская обл.",143 829,2011-06-01
"Русский Торговый Банк лицензия № 2842, Москва и обл.",142 792,2011-06-01
"Резерв лицензия № 2364, Челябинская обл.",140 213,2011-06-01
"УМ-Банк лицензия № 1441, Свердловская обл.",138 002,2011-06-01
"Московский Вексельный Банк лицензия № 2697, Москва и обл.",136 900,2011-06-01
"Банк МБФИ лицензия № 2073, Москва и обл.",136 086,2011-06-01
"Примтеркомбанк лицензия № 21, Приморский край",134 556,2011-06-01
"Синергия лицензия № 2884, Саратовская обл.",134 008,2011-06-01
"ПрестижКредитБанк лицензия № 2922, Дагестан",133 898,2011-06-01
"Тульский Промышленник лицензия № 2382, Тульская обл.",133 655,2011-06-01
"Кодекс лицензия № 2746, Москва и обл.",133 546,2011-06-01
"Братский АНКБ лицензия № 1144, Иркутская обл.",132 383,2011-06-01
"Жилкредит лицензия № 1736, Москва и обл.",132 086,2011-06-01
"РИТЦ Банк лицензия № 2677, Москва и обл.",130 714,2011-06-01
"Нерюнгрибанк лицензия № 825, Саха (Якутия)",129 530,2011-06-01
"Кузнецкий Мост лицензия № 2254, Москва и обл.",129 509,2011-06-01
"Банк РСИ лицензия № 3415, Москва и обл.",128 077,2011-06-01
"Межтрастбанк лицензия № 2493, Москва и обл.",126 257,2011-06-01
"ВЕБРР лицензия № 3418, Москва и обл.",125 461,2011-06-01
"Вологдабанк лицензия № 992, Вологодская обл.",125 064,2011-06-01
"Актив Банк лицензия № 2529, Мордовия",124 228,2011-06-01
"Век лицензия № 2299, Москва и обл.",123 736,2011-06-01
"Северо-Западный 1 Альянс Банк лицензия № 766, Санкт-Петербург и обл.",123 703,2011-06-01
"Леноблбанк лицензия № 1003, Санкт-Петербург и обл.",123 125,2011-06-01
"Экономикс-Банк лицензия № 2136, Москва и обл.",122 922,2011-06-01
"Международный Инвестиционный Банк лицензия № 2742, Москва и обл.",121 135,2011-06-01
"Махачкалинский Городской Муниципальный Банк лицензия № 3192, Дагестан",120 800,2011-06-01
"Кредит Экспресс лицензия № 3186, Ростовская обл.",119 727,2011-06-01
"Байкалкредобанк лицензия № 2990, Иркутская обл.",119 249,2011-06-01
"Тусар лицензия № 2712, Москва и обл.",118 795,2011-06-01
"Проинвестбанк лицензия № 784, Пермская обл.",118 585,2011-06-01
"Дом-Банк лицензия № 3209, Москва и обл.",118 539,2011-06-01
"Дружба лицензия № 990, Тюменская обл.",118 501,2011-06-01
"Констанс-Банк лицензия № 2228, Санкт-Петербург и обл.",117 957,2011-06-01
"Терра лицензия № 3476, Москва и обл.",117 460,2011-06-01
"Екатерининский лицензия № 2167, Москва и обл.",117 448,2011-06-01
"Геобанк лицензия № 2027, Москва и обл.",116 523,2011-06-01
"Развитие лицензия № 2729, Карачаево-Черкесия",115 963,2011-06-01
"Нацпромбанк лицензия № 2360, Москва и обл.",115 280,2011-06-01
"Кредитбанк лицензия № 1035, Калмыкия",114 990,2011-06-01
"Интеркапитал-Банк лицензия № 2706, Мордовия",114 640,2011-06-01
"Кубаньторгбанк лицензия № 478, Краснодарский край",114 319,2011-06-01
"Симбирск лицензия № 653, Ульяновская обл.",113 842,2011-06-01
"Траст Капитал Банк лицензия № 2741, Москва и обл.",113 718,2011-06-01
"Мострансбанк лицензия № 2258, Москва и обл.",113 421,2011-06-01
"Союзный лицензия № 3236, Москва и обл.",113 181,2011-06-01
"Приобье лицензия № 537, Тюменская обл.",113 159,2011-06-01
"Яринтербанк лицензия № 2564, Ярославская обл.",112 999,2011-06-01
"Энерготрансбанк лицензия № 1307, Калининградская обл.",112 687,2011-06-01
"Пурпе лицензия № 709, Тюменская обл.",112 296,2011-06-01
"Объединенный Кредитный Банк лицензия № 1118, Владимирская обл.",110 938,2011-06-01
"Мастер-Капитал лицензия № 3011, Москва и обл.",110 828,2011-06-01
"ИпоТек Банк — Северо-Западный филиал лицензия № 0, Россия",110 041,2011-06-01
"Соверен Банк лицензия № 3206, Татарстан",107 453,2011-06-01
"Миллениум Банк лицензия № 3423, Москва и обл.",107 414,2011-06-01
"Пермь лицензия № 875, Пермская обл.",104 473,2011-06-01
"Софрино лицензия № 2972, Москва и обл.",104 403,2011-06-01
"НСТ-Банк лицензия № 1738, Оренбургская обл.",104 035,2011-06-01
"Камский Горизонт лицензия № 2554, Татарстан",103 856,2011-06-01
"Инстройбанк лицензия № 2743, Москва и обл.",103 400,2011-06-01
"Проминвестбанк лицензия № 2433, Москва и обл.",102 322,2011-06-01
"Сунжа лицензия № 2023, Ингушетия",102 160,2011-06-01
"Транспортный лицензия № 3174, Москва и обл.",101 335,2011-06-01
"Тендер-Банк лицензия № 2252, Москва и обл.",101 136,2011-06-01
"Универсалтраст лицензия № 3402, Москва и обл.",100 566,2011-06-01
"Банк БФТ лицензия № 2273, Москва и обл.",100 098,2011-06-01
"Прайм Финанс лицензия № 2758, Санкт-Петербург и обл.",100 088,2011-06-01
"Новое Время лицензия № 3492, Москва и обл.",99 006,2011-06-01
"Балаково-Банк лицензия № 444, Саратовская обл.",97 845,2011-06-01
"Промсвязьинвест лицензия № 2761, Дагестан",97 804,2011-06-01
"Мобилбанк лицензия № 532, Удмуртия",97 726,2011-06-01
"Ринвестбанк лицензия № 3262, Рязанская обл.",97 354,2011-06-01
"Кемсоцинбанк лицензия № 96, Кемеровская обл.",97 230,2011-06-01
"Лэнд-Банк лицензия № 1478, Москва и обл.",97 090,2011-06-01
"Юникорбанк лицензия № 2586, Москва и обл.",95 931,2011-06-01
"Диг-Банк лицензия № 2423, Северная Осетия — Алания",95 649,2011-06-01
"Консервативный Коммерческий Банк лицензия № 1087, Астраханская обл.",95 304,2011-06-01
"Содружество лицензия № 2923, Москва и обл.",95 240,2011-06-01
"АвтоКредитБанк лицензия № 1973, Татарстан",94 485,2011-06-01
"Нальчик лицензия № 695, Кабардино-Балкария",94 123,2011-06-01
"Ростфинанс лицензия № 481, Ростовская обл.",93 159,2011-06-01
"Геленджик-Банк лицензия № 790, Краснодарский край",92 741,2011-06-01
"ИК Банк лицензия № 1732, Татарстан",92 238,2011-06-01
"Спецстройбанк лицензия № 236, Москва и обл.",91 274,2011-06-01
"Центрально-Азиатский лицензия № 3037, Хакасия",90 992,2011-06-01
"Алданзолотобанк лицензия № 854, Саха (Якутия)",88 263,2011-06-01
"Экспо Финанс лицензия № 2594, Москва и обл.",87 435,2011-06-01
"Единственный лицензия № 3187, Москва и обл.",87 398,2011-06-01
"МТИ-Банк лицензия № 1052, Москва и обл.",86 328,2011-06-01
"АББ лицензия № 2937, Москва и обл.",86 229,2011-06-01
"Космос лицензия № 2245, Москва и обл.",86 169,2011-06-01
"Промсельхозбанк лицензия № 538, Москва и обл.",85 955,2011-06-01
"Заречье лицензия № 817, Татарстан",85 827,2011-06-01
"Городской Ипотечный Банк лицензия № 1627, Москва и обл.",85 178,2011-06-01
"Кузбассхимбанк лицензия № 2868, Кемеровская обл.",84 796,2011-06-01
"Татсоцбанк лицензия № 480, Татарстан",84 636,2011-06-01
"КОР лицензия № 2148, Волгоградская обл.",84 476,2011-06-01
"Взаимодействие лицензия № 1704, Новосибирская обл.",83 579,2011-06-01
"Фреско Банк лицензия № 1415, Ярославская обл.",83 444,2011-06-01
"Каспий лицензия № 639, Дагестан",82 856,2011-06-01
"Спиритбанк лицензия № 2053, Тульская обл.",82 371,2011-06-01
"Кредитинвест лицензия № 1197, Дагестан",82 256,2011-06-01
"Банк Развития Бизнеса лицензия № 1910, Кемеровская обл.",82 095,2011-06-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",82 082,2011-06-01
"2Т Банк лицензия № 625, Москва и обл.",80 233,2011-06-01
"Нафтабанк лицензия № 715, Дагестан",80 055,2011-06-01
"Монолит лицензия № 1967, Москва и обл.",79 796,2011-06-01
"Торжокуниверсалбанк лицензия № 933, Тверская обл.",79 768,2011-06-01
"Белгородсоцбанк лицензия № 760, Белгородская обл.",79 249,2011-06-01
"Москва-Сити лицензия № 3247, Москва и обл.",79 065,2011-06-01
"Газстройбанк лицензия № 2919, Москва и обл.",79 038,2011-06-01
"Гагаринский лицензия № 606, Москва и обл.",77 795,2011-06-01
"Кредпромбанк лицензия № 1165, Ярославская обл.",77 661,2011-06-01
"Славянбанк лицензия № 804, Новгородская обл.",77 304,2011-06-01
"Интеррасчет лицензия № 1618, Карачаево-Черкесия",75 259,2011-06-01
"Народный Банк Тувы лицензия № 1309, Тыва",75 125,2011-06-01
"ПК-Банк лицензия № 2652, Нижегородская обл.",74 912,2011-06-01
"Центрально-Европейский Банк лицензия № 2670, Москва и обл.",74 607,2011-06-01
"Анталбанк лицензия № 3115, Москва и обл.",73 888,2011-06-01
"РусьРегионБанк лицензия № 685, Москва и обл.",71 102,2011-06-01
"Анджибанк лицензия № 570, Дагестан",70 579,2011-06-01
"Бенифит-Банк лицензия № 3229, Москва и обл.",70 230,2011-06-01
"Итуруп лицензия № 2390, Сахалинская обл.",69 711,2011-06-01
"Банк БФА лицензия № 3038, Санкт-Петербург и обл.",69 464,2011-06-01
"Паритет лицензия № 1860, Москва и обл.",69 413,2011-06-01
"Арт-Банк лицензия № 2779, Северная Осетия — Алания",69 076,2011-06-01
"Алжан лицензия № 2491, Дагестан",68 320,2011-06-01
"Максима лицензия № 3379, Москва и обл.",67 975,2011-06-01
"Жилстройбанк лицензия № 2769, Москва и обл.",67 816,2011-06-01
"Руснарбанк лицензия № 3403, Москва и обл.",67 496,2011-06-01
"Верхне-Волжский Нефтебанк лицензия № 3033, Нижегородская обл.",67 280,2011-06-01
"Трансэнергобанк лицензия № 3106, Дагестан",67 192,2011-06-01
"Златкомбанк лицензия № 568, Москва и обл.",67 001,2011-06-01
"Национальный Корпоративный Банк лицензия № 3422, Москва и обл.",66 201,2011-06-01
"Современные Стандарты Бизнеса лицензия № 3397, Москва и обл.",65 514,2011-06-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",65 285,2011-06-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",65 054,2011-06-01
"Кредитимпэкс Банк лицензия № 2037, Москва и обл.",64 884,2011-06-01
"Прохладный лицензия № 874, Кабардино-Балкария",64 579,2011-06-01
"Первоуральскбанк лицензия № 965, Свердловская обл.",64 065,2011-06-01
"Межрегиональный Почтовый Банк лицензия № 3171, Москва и обл.",63 792,2011-06-01
"Народный Банк лицензия № 2249, Карачаево-Черкесия",62 788,2011-06-01
"Платина лицензия № 2347, Москва и обл.",62 744,2011-06-01
"1Банк лицензия № 2896, Северная Осетия — Алания",62 592,2011-06-01
"Акцент лицензия № 696, Оренбургская обл.",62 054,2011-06-01
"Уральский Трастовый Банк лицензия № 2523, Удмуртия",61 982,2011-06-01
"Химик лицензия № 1114, Нижегородская обл.",61 981,2011-06-01
"БайкалИнвестБанк лицензия № 1067, Иркутская обл.",61 723,2011-06-01
"Финансово-Промышленный Капитал лицензия № 3295, Москва и обл.",60 614,2011-06-01
"Йошкар-Ола лицензия № 2802, Марий Эл",59 888,2011-06-01
"Банк на Гончарной (бывш. Япы Креди Банк Москва) лицензия № 2555, Москва и обл.",59 473,2011-06-01
"Национальная Факторинговая Компания лицензия № 3437, Москва и обл.",58 997,2011-06-01
"Классик Эконом Банк лицензия № 3298, Северная Осетия — Алания",58 017,2011-06-01
"Ури Банк лицензия № 3479, Москва и обл.",57 565,2011-06-01
"Евросиб Банк лицензия № 594, Псковская обл.",56 842,2011-06-01
"Сталь Банк лицензия № 2248, Москва и обл.",56 840,2011-06-01
"НБК-Банк лицензия № 3283, Москва и обл.",56 814,2011-06-01
"Камчаткомагропромбанк лицензия № 545, Камчатская обл.",56 721,2011-06-01
"Союзпромбанк лицензия № 2965, Москва и обл.",56 719,2011-06-01
"Энтузиастбанк лицензия № 3048, Москва и обл.",56 665,2011-06-01
"Гута-Банк лицензия № 256, Москва и обл.",56 375,2011-06-01
"МВС Банк лицензия № 2407, Дагестан",55 361,2011-06-01
"Алтынбанк лицензия № 2070, Татарстан",54 718,2011-06-01
"Внешфинбанк лицензия № 3173, Дагестан",54 165,2011-06-01
"Региональный Коммерческий Банк лицензия № 836, Ульяновская обл.",53 249,2011-06-01
"Система лицензия № 2846, Москва и обл.",53 087,2011-06-01
"РФИ Банк лицензия № 3351, Москва и обл.",52 770,2011-06-01
"Банк Глобус лицензия № 2438, Москва и обл.",52 475,2011-06-01
"Церих лицензия № 2627, Москва и обл.",52 150,2011-06-01
"ФДБ лицензия № 3071, Москва и обл.",51 989,2011-06-01
"НКБ лицензия № 2942, Калмыкия",51 682,2011-06-01
"Объединенный Банк Промышленных Инвестиций лицензия № 2626, Москва и обл.",51 472,2011-06-01
"Агроинкомбанк лицензия № 1946, Астраханская обл.",51 029,2011-06-01
"Земкомбанк лицензия № 574, Ростовская обл.",49 236,2011-06-01
"Сибирский Банк Реконструкции и Развития лицензия № 1284, Тюменская обл.",49 005,2011-06-01
"Олма-Банк лицензия № 3250, Москва и обл.",48 808,2011-06-01
"Майский лицензия № 1673, Кабардино-Балкария",48 092,2011-06-01
"Великие Луки Банк лицензия № 598, Псковская обл.",47 404,2011-06-01
"КИП-Банк лицензия № 2843, Москва и обл.",46 582,2011-06-01
"Ауэрбанк лицензия № 3105, Москва и обл.",46 510,2011-06-01
"Стандарт-Кредит лицензия № 841, Адыгея",45 613,2011-06-01
"Сибирьгазбанк лицензия № 3042, Тюменская обл.",45 353,2011-06-01
"Сибирский Энергетический Банк лицензия № 2604, Москва и обл.",45 089,2011-06-01
"Крона-Банк лицензия № 2499, Иркутская обл.",44 448,2011-06-01
"Северо-Восточный Альянс лицензия № 2768, Москва и обл.",43 829,2011-06-01
"Флора-Москва лицензия № 533, Москва и обл.",43 806,2011-06-01
"Руна-Банк лицензия № 3207, Москва и обл.",43 799,2011-06-01
"Новый Коммерческий Банк лицензия № 347, Дагестан",43 675,2011-06-01
"Дорис Банк лицензия № 1679, Москва и обл.",43 257,2011-06-01
"Басманный лицензия № 2158, Москва и обл.",43 153,2011-06-01
"Акрополь лицензия № 3027, Москва и обл.",42 901,2011-06-01
"Азимут лицензия № 3154, Москва и обл.",42 847,2011-06-01
"Риал-Кредит лицензия № 3393, Москва и обл.",42 825,2011-06-01
"Региональный Банк Сбережений лицензия № 3367, Москва и обл.",42 814,2011-06-01
"Гефест лицензия № 1046, Тверская обл.",42 517,2011-06-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",42 453,2011-06-01
"Татагропромбанк лицензия № 728, Татарстан",42 099,2011-06-01
"Вакобанк лицензия № 1291, Псковская обл.",41 453,2011-06-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.",40 936,2011-06-01
"Далта-Банк лицензия № 142, Приморский край",40 858,2011-06-01
"Тайдон лицензия № 2085, Кемеровская обл.",40 665,2011-06-01
"Капиталбанк лицензия № 2547, Ростовская обл.",40 517,2011-06-01
"Кетовский Коммерческий Банк лицензия № 842, Курганская обл.",40 155,2011-06-01
"Соколовский лицензия № 2830, Москва и обл.",39 352,2011-06-01
"Русский Трастовый Банк лицензия № 1139, Москва и обл.",37 826,2011-06-01
"Новопокровский лицензия № 467, Краснодарский край",37 640,2011-06-01
"Кредо Финанс лицензия № 793, Дагестан",37 579,2011-06-01
"Расчетный Дом лицензия № 3350, Москва и обл.",36 943,2011-06-01
"АлтайБизнес-Банк лицензия № 2388, Алтайский край",36 480,2011-06-01
"Азия-Инвест Банк лицензия № 3303, Москва и обл.",36 289,2011-06-01
"Акция лицензия № 927, Ивановская обл.",36 120,2011-06-01
"Майма лицензия № 1037, Республика Алтай",35 670,2011-06-01
"Местный Кредит лицензия № 3370, Москва и обл.",34 568,2011-06-01
"Миръ лицензия № 3089, Москва и обл.",34 335,2011-06-01
"Международный Акционерный Банк лицензия № 1987, Москва и обл.",34 219,2011-06-01
"Еврокапитал-Альянс лицензия № 2672, Дагестан",34 060,2011-06-01
"Женская Микрофинансовая Cеть лицензия № 3458, Москва и обл.",33 801,2011-06-01
"Первый Депозитный Банк лицензия № 1244, Тверская обл.",33 595,2011-06-01
"Киви Банк лицензия № 2241, Москва и обл.",33 113,2011-06-01
"Стройиндбанк лицензия № 155, Москва и обл.",32 976,2011-06-01
"Бумеранг лицензия № 1002, Вологодская обл.",32 708,2011-06-01
"Южный Региональный Банк лицензия № 3015, Ростовская обл.",32 691,2011-06-01
"Надежность лицензия № 2425, Курганская обл.",32 623,2011-06-01
