Лицензия_банк,ИД_1700,дата
"Снежинский лицензия № 1376, Челябинская обл.",15281,2015-07-01
"Дальневосточный Банк лицензия № 843, Приморский край",15240,2015-07-01
"Банк ИТБ лицензия № 3128, Москва и обл.",15137,2015-07-01
"Уральский Банк Реконструкции и Развития лицензия № 429, Свердловская обл.",15117,2015-07-01
"Приморье лицензия № 3001, Приморский край",15101,2015-07-01
"Долинск лицензия № 857, Сахалинская обл.",15090,2015-07-01
"Тимер Банк лицензия № 1581, Татарстан",15056,2015-07-01
"Бинбанк Смоленск лицензия № 1957, Смоленская обл.",14908,2015-07-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.",14838,2015-07-01
"МТС Банк лицензия № 2268, Москва и обл.",14836,2015-07-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",14759,2015-07-01
"Металлинвестбанк лицензия № 2440, Москва и обл.",14743,2015-07-01
"Запсибкомбанк лицензия № 918, Тюменская обл.",14740,2015-07-01
"Стар Альянс лицензия № 3433, Москва и обл.",14579,2015-07-01
"Еврокредит лицензия № 2957, Москва и обл.",14542,2015-07-01
"Липецккомбанк лицензия № 1242, Липецкая обл.",14472,2015-07-01
"РусьРегионБанк лицензия № 685, Москва и обл.",14399,2015-07-01
"Центрально-Европейский Банк лицензия № 2670, Москва и обл.",14340,2015-07-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",14284,2015-07-01
"Мосстройэкономбанк (М Банк) лицензия № 948, Москва и обл.",14216,2015-07-01
"Банк Жилищного Финансирования лицензия № 3138, Москва и обл.",14190,2015-07-01
"Московский Кредитный Банк лицензия № 1978, Москва и обл.",14184,2015-07-01
"Русский Ипотечный Банк лицензия № 1968, Москва и обл.",14161,2015-07-01
"Южный Региональный Банк лицензия № 3015, Ростовская обл.",14106,2015-07-01
"Зенит Сочи лицензия № 232, Краснодарский край",14102,2015-07-01
"Холмск лицензия № 503, Сахалинская обл.",14072,2015-07-01
"Инбанк лицензия № 1829, Москва и обл.",13915,2015-07-01
"Агропромкредит лицензия № 2880, Москва и обл.",13695,2015-07-01
"Азиатско-Тихоокеанский Банк лицензия № 1810, Амурская обл.",13688,2015-07-01
"РБА лицензия № 3413, Москва и обл.",13667,2015-07-01
"Кредит Урал Банк лицензия № 2584, Челябинская обл.",13662,2015-07-01
"Земский Банк лицензия № 2900, Самарская обл.",13655,2015-07-01
"Уссури лицензия № 596, Хабаровский край",13558,2015-07-01
"Банк Интеза лицензия № 2216, Москва и обл.",13504,2015-07-01
"Агроинкомбанк лицензия № 1946, Астраханская обл.",13502,2015-07-01
"Максимум лицензия № 466, Ростовская обл.",13477,2015-07-01
"Модульбанк лицензия № 1927, Костромская обл.",13477,2015-07-01
"Интеркоопбанк лицензия № 2803, Москва и обл.",13410,2015-07-01
"БайкалБанк лицензия № 2632, Бурятия",13389,2015-07-01
"Крокус-Банк лицензия № 2682, Москва и обл.",13388,2015-07-01
"Азия Банк лицензия № 3183, Москва и обл.",13382,2015-07-01
"Мострансбанк лицензия № 2258, Москва и обл.",13332,2015-07-01
"Взаимодействие лицензия № 1704, Новосибирская обл.",13326,2015-07-01
"Курган лицензия № 2568, Курганская обл.",13294,2015-07-01
"Чайна Констракшн лицензия № 3515, Москва и обл.",13212,2015-07-01
"Русский Финансовый Альянс лицензия № 2035, Москва и обл.",13186,2015-07-01
"АлтайБизнес-Банк лицензия № 2388, Алтайский край",13176,2015-07-01
"Стройлесбанк лицензия № 2995, Тюменская обл.",13058,2015-07-01
"Кредо Финанс лицензия № 793, Дагестан",12996,2015-07-01
"ЦентроКредит лицензия № 121, Москва и обл.",12973,2015-07-01
"Синергия лицензия № 2884, Саратовская обл.",12942,2015-07-01
"Пересвет лицензия № 2110, Москва и обл.",12848,2015-07-01
"Вокбанк лицензия № 312, Нижегородская обл.",12758,2015-07-01
"Газтрансбанк лицензия № 665, Адыгея",12748,2015-07-01
"Ростфинанс лицензия № 481, Ростовская обл.",12708,2015-07-01
"Саровбизнесбанк лицензия № 2048, Нижегородская обл.",12655,2015-07-01
"НОКССбанк лицензия № 3202, Волгоградская обл.",12616,2015-07-01
"Верхневолжский лицензия № 1084, Ярославская обл.",12545,2015-07-01
"Мосуралбанк лицензия № 2468, Москва и обл.",12507,2015-07-01
"Внешпромбанк лицензия № 3261, Москва и обл.",12495,2015-07-01
"Химик лицензия № 1114, Нижегородская обл.",12486,2015-07-01
"ЮниКредит Банк лицензия № 1, Москва и обл.",12450,2015-07-01
"Алмазэргиэнбанк лицензия № 2602, Саха (Якутия)",12378,2015-07-01
"Банк Торгового Финансирования лицензия № 1982, Москва и обл.",12365,2015-07-01
"Аделантбанк лицензия № 1835, Москва и обл.",12240,2015-07-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",12166,2015-07-01
"Итуруп лицензия № 2390, Сахалинская обл.",12156,2015-07-01
"Хованский лицензия № 2145, Москва и обл.",12153,2015-07-01
"Московский Коммерческий Банк лицензия № 3172, Москва и обл.",12144,2015-07-01
