Лицензия_банк,ИД_401,дата
"Курскпромбанк лицензия № 735, Курская обл.",2 114 944,2017-10-01
"Гранд Инвест Банк лицензия № 3053, Москва и обл.",2 094 472,2017-10-01
"Нейва лицензия № 1293, Свердловская обл.",2 068 915,2017-10-01
"ОФК Банк лицензия № 2270, Москва и обл.",2 065 349,2017-10-01
"Форштадт лицензия № 2208, Оренбургская обл.",2 054 445,2017-10-01
"Алеф-Банк лицензия № 2119, Москва и обл.",2 017 096,2017-10-01
"Ланта-Банк лицензия № 1920, Москва и обл.",2 005 505,2017-10-01
"Банк Жилищного Финансирования лицензия № 3138, Москва и обл.",1 999 870,2017-10-01
"Банк ВВБ лицензия № 1093, Севастополь",1 927 730,2017-10-01
"КС Банк лицензия № 1752, Мордовия",1 894 569,2017-10-01
"Нико-Банк лицензия № 702, Оренбургская обл.",1 856 412,2017-10-01
"Объединенный Кредитный Банк лицензия № 1118, Ярославская обл.",1 851 952,2017-10-01
"Прио-Внешторгбанк лицензия № 212, Рязанская обл.",1 828 108,2017-10-01
"Снежинский лицензия № 1376, Челябинская обл.",1 784 643,2017-10-01
"Северный Кредит лицензия № 2398, Вологодская обл.",1 780 194,2017-10-01
"Александровский лицензия № 53, Санкт-Петербург и обл.",1 775 116,2017-10-01
"Оренбург лицензия № 3269, Оренбургская обл.",1 752 107,2017-10-01
"Финам Банк лицензия № 2799, Москва и обл.",1 748 575,2017-10-01
"Банк Инноваций и Развития лицензия № 2647, Москва и обл.",1 625 377,2017-10-01
"Солид Банк лицензия № 1329, Приморский край",1 611 358,2017-10-01
"Енисейский Объединенный Банк лицензия № 2645, Красноярский край",1 601 896,2017-10-01
"Трансстройбанк лицензия № 2807, Москва и обл.",1 580 492,2017-10-01
"НБД-Банк лицензия № 1966, Нижегородская обл.",1 563 788,2017-10-01
"Москоммерцбанк лицензия № 3365, Москва и обл.",1 535 811,2017-10-01
"Акцепт лицензия № 567, Новосибирская обл.",1 512 322,2017-10-01
"БайкалИнвестБанк лицензия № 1067, Иркутская обл.",1 497 347,2017-10-01
"Муниципальный Камчатпрофитбанк лицензия № 2103, Камчатская обл.",1 490 525,2017-10-01
"Держава лицензия № 2738, Москва и обл.",1 458 499,2017-10-01
"Нижневолжский Коммерческий Банк лицензия № 931, Саратовская обл.",1 458 050,2017-10-01
"Банк Оранжевый лицензия № 1659, Санкт-Петербург и обл.",1 455 086,2017-10-01
"Таатта лицензия № 1249, Саха (Якутия)",1 450 902,2017-10-01
"Аксонбанк лицензия № 680, Костромская обл.",1 435 007,2017-10-01
"Ассоциация лицензия № 732, Нижегородская обл.",1 408 964,2017-10-01
"Банкхаус Эрбе лицензия № 1717, Москва и обл.",1 401 938,2017-10-01
"Уралкапиталбанк лицензия № 2519, Башкортостан",1 388 797,2017-10-01
"МС Банк Рус лицензия № 2789, Москва и обл.",1 387 552,2017-10-01
"Эксперт Банк лицензия № 2949, Омская обл.",1 375 566,2017-10-01
"Нацинвестпромбанк лицензия № 3077, Москва и обл.",1 349 167,2017-10-01
"Экси-Банк лицензия № 2530, Санкт-Петербург и обл.",1 346 358,2017-10-01
"Рублев лицензия № 3098, Москва и обл.",1 291 116,2017-10-01
"Руснарбанк лицензия № 3403, Москва и обл.",1 261 335,2017-10-01
"Тимер Банк лицензия № 1581, Татарстан",1 256 123,2017-10-01
"Морской Банк лицензия № 77, Москва и обл.",1 254 695,2017-10-01
"СИАБ лицензия № 3245, Санкт-Петербург и обл.",1 251 833,2017-10-01
"ИРС лицензия № 272, Москва и обл.",1 247 189,2017-10-01
"Чувашкредитпромбанк лицензия № 1280, Чувашия",1 220 528,2017-10-01
"Банк Раунд лицензия № 2506, Москва и обл.",1 218 298,2017-10-01
"Нэклис-Банк лицензия № 1671, Москва и обл.",1 139 113,2017-10-01
"Русский Торговый Банк лицензия № 2842, Москва и обл.",1 138 005,2017-10-01
"Московский Коммерческий Банк лицензия № 3172, Москва и обл.",1 124 258,2017-10-01
"ИНГ Банк лицензия № 2495, Москва и обл.",1 119 522,2017-10-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",1 074 496,2017-10-01
"Земский Банк лицензия № 2900, Самарская обл.",1 063 139,2017-10-01
"Зенит Сочи лицензия № 232, Краснодарский край",1 054 645,2017-10-01
"Солидарность (Москва) лицензия № 1555, Москва и обл.",1 026 438,2017-10-01
"РусЮгбанк лицензия № 2093, Волгоградская обл.",1 001 867,2017-10-01
"Славия лицензия № 2664, Москва и обл.",989 154,2017-10-01
"Пересвет лицензия № 2110, Москва и обл.",984 929,2017-10-01
"Томскпромстройбанк лицензия № 1720, Томская обл.",955 523,2017-10-01
"Славянский Кредит лицензия № 2960, Москва и обл.",938 129,2017-10-01
"Уралпромбанк лицензия № 2964, Челябинская обл.",936 341,2017-10-01
"Хакасский Муниципальный Банк лицензия № 1049, Хакасия",934 802,2017-10-01
"Московский Нефтехимический Банк лицензия № 1411, Москва и обл.",925 278,2017-10-01
"Агророс лицензия № 2860, Саратовская обл.",917 991,2017-10-01
"Автоторгбанк лицензия № 2776, Москва и обл.",909 282,2017-10-01
"Энергобанк лицензия № 67, Татарстан",898 469,2017-10-01
"Севастопольский Морской Банк лицензия № 3528, Севастополь",880 489,2017-10-01
"Юг-Инвестбанк лицензия № 2772, Краснодарский край",872 103,2017-10-01
"ВостСибтранскомбанк лицензия № 2731, Иркутская обл.",863 628,2017-10-01
"Ставропольпромстройбанк лицензия № 1288, Ставропольский край",855 375,2017-10-01
"Энергомашбанк лицензия № 52, Санкт-Петербург и обл.",846 877,2017-10-01
"Промтрансбанк лицензия № 2638, Башкортостан",837 713,2017-10-01
"Уссури лицензия № 596, Хабаровский край",828 005,2017-10-01
"Донкомбанк лицензия № 492, Ростовская обл.",781 075,2017-10-01
"Северный Народный Банк лицензия № 2721, Коми",776 531,2017-10-01
"Гута-Банк лицензия № 256, Москва и обл.",767 722,2017-10-01
"Нефтепромбанк лицензия № 2156, Москва и обл.",746 163,2017-10-01
"Гарант-Инвест лицензия № 2576, Москва и обл.",745 590,2017-10-01
"Расчетно-Кредитный Банк лицензия № 103, Москва и обл.",744 078,2017-10-01
"Автоградбанк лицензия № 1455, Татарстан",742 368,2017-10-01
"Банк Глобус лицензия № 2438, Москва и обл.",720 780,2017-10-01
"Кузнецкбизнесбанк лицензия № 1158, Кемеровская обл.",719 789,2017-10-01
"УМ-Банк лицензия № 1441, Москва и обл.",691 055,2017-10-01
"Кранбанк лицензия № 2271, Ивановская обл.",690 200,2017-10-01
"Роял Кредит Банк лицензия № 783, Приморский край",688 997,2017-10-01
"Веста лицензия № 2368, Москва и обл.",685 567,2017-10-01
"Киви Банк лицензия № 2241, Москва и обл.",676 638,2017-10-01
"Ишбанк лицензия № 2867, Москва и обл.",674 971,2017-10-01
"Газтрансбанк лицензия № 665, Краснодарский край",665 655,2017-10-01
"Воронеж лицензия № 654, Воронежская обл.",663 911,2017-10-01
"Камский Коммерческий Банк лицензия № 438, Татарстан",662 917,2017-10-01
"Иваново лицензия № 1763, Ивановская обл.",653 875,2017-10-01
"ПИР Банк лицензия № 2655, Москва и обл.",653 612,2017-10-01
"Внешфинбанк лицензия № 3173, Краснодарский край",650 959,2017-10-01
"Экспресс-Волга лицензия № 3085, Костромская обл.",645 660,2017-10-01
"Мосуралбанк лицензия № 2468, Москва и обл.",638 554,2017-10-01
"Кубаньторгбанк лицензия № 478, Краснодарский край",625 386,2017-10-01
"Русь лицензия № 704, Оренбургская обл.",623 010,2017-10-01
"Стройлесбанк лицензия № 2995, Тюменская обл.",620 920,2017-10-01
"Финансово-Промышленный Капитал лицензия № 3295, Москва и обл.",618 987,2017-10-01
"Черноморский банк развития и реконструкции лицензия № 3527, Симферополь",610 066,2017-10-01
"Кузнецкий лицензия № 609, Пензенская обл.",605 497,2017-10-01
"Белгородсоцбанк лицензия № 760, Белгородская обл.",592 947,2017-10-01
"Сельмашбанк лицензия № 106, Ростовская обл.",586 738,2017-10-01
"Бэнк оф Чайна лицензия № 2309, Москва и обл.",557 550,2017-10-01
"Банк Реалист (бывш. МПБ) лицензия № 2646, Москва и обл.",556 741,2017-10-01
"Актив Банк лицензия № 2529, Мордовия",555 987,2017-10-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",550 336,2017-10-01
"Новопокровский лицензия № 467, Краснодарский край",549 832,2017-10-01
"Мегаполис лицензия № 3265, Чувашия",540 828,2017-10-01
"ФорБанк лицензия № 2063, Москва и обл.",539 395,2017-10-01
"Долинск лицензия № 857, Сахалинская обл.",538 833,2017-10-01
"Венец лицензия № 524, Ульяновская обл.",538 772,2017-10-01
"Сибсоцбанк лицензия № 2015, Алтайский край",536 984,2017-10-01
"Витабанк лицензия № 356, Санкт-Петербург и обл.",528 071,2017-10-01
"Ростфинанс лицензия № 481, Ростовская обл.",515 127,2017-10-01
"Хованский лицензия № 2145, Москва и обл.",499 743,2017-10-01
"Ермак лицензия № 1809, Ханты-Мансийский АО — Югра",498 198,2017-10-01
"Златкомбанк лицензия № 568, Москва и обл.",498 136,2017-10-01
"Тольяттихимбанк лицензия № 2507, Самарская обл.",495 507,2017-10-01
"Агросоюз лицензия № 1459, Москва и обл.",491 258,2017-10-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.",488 252,2017-10-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",467 168,2017-10-01
"Крокус-Банк лицензия № 2682, Москва и обл.",466 724,2017-10-01
"Синко-Банк лицензия № 2838, Москва и обл.",466 256,2017-10-01
"Евроальянс лицензия № 1781, Ивановская обл.",465 994,2017-10-01
"Сибирский Банк Реконструкции и Развития лицензия № 1284, Тюменская обл.",458 718,2017-10-01
"Спецстройбанк лицензия № 236, Москва и обл.",455 346,2017-10-01
"Эс-Би-Ай Банк (бывш. ЯР-Банк) лицензия № 3185, Москва и обл.",450 024,2017-10-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",449 755,2017-10-01
"Взаимодействие лицензия № 1704, Новосибирская обл.",448 139,2017-10-01
"Русский Национальный Банк лицензия № 469, Ростовская обл.",447 413,2017-10-01
"Вологжанин лицензия № 1896, Вологодская обл.",447 268,2017-10-01
"Новобанк лицензия № 1352, Новгородская обл.",439 322,2017-10-01
"Альба Альянс лицензия № 2593, Москва и обл.",436 695,2017-10-01
"Московский Вексельный Банк лицензия № 2697, Москва и обл.",435 644,2017-10-01
"Сервис-Резерв лицензия № 2034, Москва и обл.",429 261,2017-10-01
"Евроазиатский Инвестиционный Банк лицензия № 2897, Москва и обл.",424 445,2017-10-01
"Невский Банк лицензия № 1068, Санкт-Петербург и обл.",413 333,2017-10-01
"Конфидэнс Банк лицензия № 970, Костромская обл.",406 339,2017-10-01
"Приобье лицензия № 537, Ханты-Мансийский АО — Югра",397 970,2017-10-01
"ФФин Банк лицензия № 1143, Москва и обл.",394 050,2017-10-01
"Кросна-Банк лицензия № 2607, Москва и обл.",385 694,2017-10-01
"НОКССбанк лицензия № 3202, Волгоградская обл.",372 633,2017-10-01
"Живаго-Банк лицензия № 2065, Рязанская обл.",371 796,2017-10-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",367 817,2017-10-01
"Экономикс-Банк лицензия № 2136, Москва и обл.",358 418,2017-10-01
"Кредит Экспресс лицензия № 3186, Ростовская обл.",344 582,2017-10-01
"Развитие-Столица лицензия № 3013, Москва и обл.",342 438,2017-10-01
"Донхлеббанк лицензия № 2285, Ростовская обл.",338 425,2017-10-01
"Международный Коммерческий Банк лицензия № 2524, Москва и обл.",335 531,2017-10-01
"Далена Банк лицензия № 1948, Москва и обл.",332 758,2017-10-01
"Балтийский Банк лицензия № 128, Санкт-Петербург и обл.",322 439,2017-10-01
"Союзный лицензия № 3236, Москва и обл.",320 844,2017-10-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",317 974,2017-10-01
"ИТ Банк лицензия № 2609, Омская обл.",314 782,2017-10-01
"Финанс Бизнес Банк лицензия № 520, Москва и обл.",310 804,2017-10-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",307 044,2017-10-01
"Москва-Сити лицензия № 3247, Москва и обл.",305 827,2017-10-01
"Новый Символ лицензия № 370, Москва и обл.",305 260,2017-10-01
"Мастер-Капитал лицензия № 3011, Москва и обл.",297 231,2017-10-01
"Дом-Банк лицензия № 3209, Москва и обл.",295 772,2017-10-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",288 069,2017-10-01
"Камчаткомагропромбанк лицензия № 545, Камчатская обл.",283 020,2017-10-01
"Яринтербанк лицензия № 2564, Ярославская обл.",282 019,2017-10-01
"Евразийский Банк лицензия № 969, Москва и обл.",281 640,2017-10-01
"Межрегиональный промышленно-строительный банк лицензия № 752, Мордовия",278 096,2017-10-01
"Костромаселькомбанк лицензия № 1115, Костромская обл.",274 292,2017-10-01
"Алтайкапиталбанк лицензия № 2659, Алтайский край",268 480,2017-10-01
"Братский АНКБ лицензия № 1144, Иркутская обл.",268 358,2017-10-01
"Горбанк лицензия № 2982, Санкт-Петербург и обл.",268 033,2017-10-01
"Объединенный Резервный Банк лицензия № 937, Москва и обл.",263 374,2017-10-01
"Уралфинанс лицензия № 1370, Свердловская обл.",261 365,2017-10-01
"Промышленно-Финансовое Сотрудничество лицензия № 2410, Москва и обл.",261 184,2017-10-01
"Канский лицензия № 860, Красноярский край",259 181,2017-10-01
"Первоуральскбанк лицензия № 965, Свердловская обл.",254 660,2017-10-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",253 859,2017-10-01
"Тамбовкредитпромбанк лицензия № 1312, Тамбовская обл.",252 772,2017-10-01
"Йошкар-Ола лицензия № 2802, Марий Эл",246 054,2017-10-01
"Владбизнесбанк лицензия № 903, Владимирская обл.",245 881,2017-10-01
"Банк РМП лицензия № 2574, Москва и обл.",244 724,2017-10-01
"Майкопбанк лицензия № 1136, Адыгея",242 857,2017-10-01
"Жилкредит лицензия № 1736, Москва и обл.",238 449,2017-10-01
"Алма Банк лицензия № 604, Москва и обл.",236 306,2017-10-01
"Мурманский Социальный Коммерческий Банк лицензия № 2722, Мурманская обл.",234 580,2017-10-01
"Аспект лицензия № 608, Москва и обл.",231 701,2017-10-01
"Новый Московский Банк лицензия № 2932, Москва и обл.",229 680,2017-10-01
"Лайтбанк лицензия № 3177, Москва и обл.",227 239,2017-10-01
"Консервативный Коммерческий Банк лицензия № 1087, Астраханская обл.",226 688,2017-10-01
"Зираат Банк лицензия № 2559, Москва и обл.",219 451,2017-10-01
"Социум-Банк лицензия № 2881, Москва и обл.",213 846,2017-10-01
"Кузбассхимбанк лицензия № 2868, Кемеровская обл.",210 969,2017-10-01
"Платина лицензия № 2347, Москва и обл.",207 853,2017-10-01
"Итуруп лицензия № 2390, Сахалинская обл.",207 802,2017-10-01
"Профессионал Банк (бывш. Наш Дом) лицензия № 3296, Москва и обл.",206 486,2017-10-01
"Ноосфера лицензия № 2650, Республика Алтай",205 172,2017-10-01
"Россита-Банк лицензия № 3257, Москва и обл.",203 158,2017-10-01
"Металлург лицензия № 2877, Москва и обл.",195 703,2017-10-01
"Холмск лицензия № 503, Сахалинская обл.",192 700,2017-10-01
"Банк на Гончарной (бывш. Япы Креди Банк Москва) лицензия № 2555, Москва и обл.",191 974,2017-10-01
"РТС-Банк лицензия № 3401, Самарская обл.",186 235,2017-10-01
"Кемсоцинбанк лицензия № 96, Кемеровская обл.",175 028,2017-10-01
"Прохладный лицензия № 874, Кабардино-Балкария",171 502,2017-10-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",171 262,2017-10-01
"МТИ-Банк лицензия № 1052, Москва и обл.",170 922,2017-10-01
"Преодоление лицензия № 2649, Москва и обл.",170 258,2017-10-01
"Национальный Резервный Банк лицензия № 2170, Москва и обл.",165 987,2017-10-01
"Пермь лицензия № 875, Пермская обл.",165 547,2017-10-01
"Кремлевский лицензия № 2905, Москва и обл.",165 426,2017-10-01
"Крона-Банк лицензия № 2499, Иркутская обл.",164 477,2017-10-01
"Заречье лицензия № 817, Татарстан",164 424,2017-10-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",164 370,2017-10-01
"Элита лицензия № 1399, Калужская обл.",163 161,2017-10-01
"Чайна Констракшн лицензия № 3515, Москва и обл.",162 918,2017-10-01
"Нальчик лицензия № 695, Кабардино-Балкария",158 488,2017-10-01
"Почтобанк лицензия № 1788, Пермская обл.",154 627,2017-10-01
"КОР лицензия № 2148, Волгоградская обл.",154 556,2017-10-01
"Бум-Банк лицензия № 1137, Кабардино-Балкария",151 533,2017-10-01
"Спутник лицензия № 1071, Самарская обл.",150 168,2017-10-01
"Примтеркомбанк лицензия № 21, Приморский край",147 799,2017-10-01
"Стандарт-Кредит лицензия № 841, Адыгея",146 532,2017-10-01
"Столичный Кредит лицензия № 2853, Москва и обл.",137 933,2017-10-01
"БСТ-Банк лицензия № 2883, Кемеровская обл.",135 305,2017-10-01
"Первый Дортрансбанк лицензия № 3271, Кировская обл.",135 281,2017-10-01
"Банк Агора лицензия № 3231, Москва и обл.",129 791,2017-10-01
"Саратов лицензия № 330, Саратовская обл.",127 829,2017-10-01
"Калуга лицензия № 1151, Калужская обл.",126 203,2017-10-01
"Собинбанк лицензия № 1317, Москва и обл.",126 101,2017-10-01
"Эльбин лицензия № 2267, Дагестан",125 625,2017-10-01
"Банк РСИ лицензия № 3415, Москва и обл.",124 186,2017-10-01
"Газнефтьбанк лицензия № 3223, Саратовская обл.",123 820,2017-10-01
"Химик лицензия № 1114, Нижегородская обл.",123 437,2017-10-01
"Банк Сберегательно-кредитного сервиса лицензия № 3224, Москва и обл.",120 838,2017-10-01
"Московский Клиринговый Центр лицензия № 3314, Москва и обл.",120 281,2017-10-01
"Москва лицензия № 1661, Москва и обл.",119 466,2017-10-01
"ЕАТП Банк лицензия № 1765, Астраханская обл.",117 366,2017-10-01
"Новый Век лицензия № 3417, Москва и обл.",114 400,2017-10-01
"Проинвестбанк лицензия № 784, Пермская обл.",114 109,2017-10-01
"Саммит Банк лицензия № 85, Приморский край",113 364,2017-10-01
"Кузнецкий Мост лицензия № 2254, Москва и обл.",111 831,2017-10-01
"Кетовский Коммерческий Банк лицензия № 842, Курганская обл.",111 621,2017-10-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",107 805,2017-10-01
"Еврокапитал-Альянс лицензия № 2672, Ярославская обл.",107 479,2017-10-01
"Арзамас лицензия № 1281, Нижегородская обл.",107 099,2017-10-01
"Спиритбанк лицензия № 2053, Тульская обл.",106 372,2017-10-01
"Курган лицензия № 2568, Курганская обл.",105 725,2017-10-01
"Промсельхозбанк лицензия № 538, Москва и обл.",105 561,2017-10-01
"Инкаробанк лицензия № 2696, Москва и обл.",105 559,2017-10-01
"Народный Банк лицензия № 2249, Карачаево-Черкесия",105 184,2017-10-01
"НБК-Банк лицензия № 3283, Москва и обл.",105 083,2017-10-01
"Акцент лицензия № 696, Оренбургская обл.",104 136,2017-10-01
"Ури Банк лицензия № 3479, Москва и обл.",103 147,2017-10-01
"Логос лицензия № 3233, Москва и обл.",102 569,2017-10-01
"Тагилбанк лицензия № 1635, Свердловская обл.",97 849,2017-10-01
"Прайм Финанс лицензия № 2758, Санкт-Петербург и обл.",97 786,2017-10-01
"Новый Кредитный Союз лицензия № 3139, Москва и обл.",97 131,2017-10-01
"Алтынбанк лицензия № 2070, Татарстан",96 614,2017-10-01
"Вкабанк лицензия № 1027, Астраханская обл.",93 899,2017-10-01
"Соколовский лицензия № 2830, Москва и обл.",92 689,2017-10-01
"АлтайБизнес-Банк лицензия № 2388, Алтайский край",89 258,2017-10-01
"Банк АВБ лицензия № 23, Самарская обл.",87 981,2017-10-01
"Кредпромбанк лицензия № 1165, Ярославская обл.",86 071,2017-10-01
"ПартнерКапиталБанк (бывш. НоваховКапиталБанк) лицензия № 635, Москва и обл.",85 950,2017-10-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",83 154,2017-10-01
"Оргбанк лицензия № 3312, Москва и обл.",81 490,2017-10-01
"АвтоКредитБанк лицензия № 1973, Татарстан",81 400,2017-10-01
"Великие Луки Банк лицензия № 598, Псковская обл.",80 636,2017-10-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",80 292,2017-10-01
"Руна-Банк лицензия № 3207, Москва и обл.",79 639,2017-10-01
"Центрально-Азиатский лицензия № 3037, Хакасия",72 261,2017-10-01
"Банк БЦК-Москва лицензия № 3480, Москва и обл.",70 310,2017-10-01
"Балаково-Банк лицензия № 444, Саратовская обл.",67 955,2017-10-01
"Объединенный Банк Республики лицензия № 1016, Чувашия",67 140,2017-10-01
"ИК Банк лицензия № 1732, Татарстан",66 753,2017-10-01
"Модульбанк лицензия № 1927, Костромская обл.",66 719,2017-10-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",66 092,2017-10-01
"РФИ Банк лицензия № 3351, Москва и обл.",60 722,2017-10-01
"Денизбанк Москва лицензия № 3330, Москва и обл.",60 653,2017-10-01
"Тендер-Банк лицензия № 2252, Москва и обл.",60 419,2017-10-01
"Космос лицензия № 2245, Москва и обл.",59 691,2017-10-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",59 656,2017-10-01
"Вакобанк лицензия № 1291, Псковская обл.",57 408,2017-10-01
"Мидзухо Банк лицензия № 3337, Москва и обл.",56 323,2017-10-01
"Бест Эффортс Банк лицензия № 435, Москва и обл.",55 774,2017-10-01
"Земкомбанк лицензия № 574, Ростовская обл.",55 221,2017-10-01
"ГринКомБанк лицензия № 1184, Иркутская обл.",53 347,2017-10-01
"Байкалкредобанк лицензия № 2990, Иркутская обл.",52 600,2017-10-01
"Новокиб лицензия № 1747, Кемеровская обл.",51 417,2017-10-01
"РЕСО Кредит лицензия № 3450, Москва и обл.",50 611,2017-10-01
"Геобанк лицензия № 2027, Москва и обл.",46 065,2017-10-01
"Синергия лицензия № 2884, Саратовская обл.",43 655,2017-10-01
"Си Ди Би Банк лицензия № 3339, Краснодарский край",43 424,2017-10-01
"Национальный Банк Сбережений лицензия № 1949, Ивановская обл.",41 928,2017-10-01
"Торжокуниверсалбанк лицензия № 933, Тверская обл.",41 715,2017-10-01
"Майский лицензия № 1673, Кабардино-Балкария",40 407,2017-10-01
"Банк Торгового Финансирования лицензия № 1982, Москва и обл.",37 207,2017-10-01
"Невастройинвест лицензия № 1926, Санкт-Петербург и обл.",32 111,2017-10-01
"Уралприватбанк лицензия № 153, Свердловская обл.",29 198,2017-10-01
"Флора-Москва лицензия № 533, Москва и обл.",26 792,2017-10-01
"Таганрогбанк лицензия № 3136, Ростовская обл.",26 719,2017-10-01
"Капитал лицензия № 575, Москва и обл.",26 182,2017-10-01
"Южный Региональный Банк лицензия № 3015, Ростовская обл.",26 155,2017-10-01
"Кредитинвест лицензия № 1197, Дагестан",26 141,2017-10-01
"МВС Банк лицензия № 2407, Дагестан",23 798,2017-10-01
"Современный Коммерческий Инновационный Банк лицензия № 3329, Костромская обл.",23 241,2017-10-01
"Народный Банк Тувы лицензия № 1309, Тыва",22 850,2017-10-01
"Классик Эконом Банк лицензия № 3298, Северная Осетия — Алания",18 131,2017-10-01
"Дружба лицензия № 990, Тюменская обл.",16 570,2017-10-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",16 493,2017-10-01
"Акрополь лицензия № 3027, Москва и обл.",16 445,2017-10-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",15 178,2017-10-01
"РБА лицензия № 3413, Москва и обл.",14 891,2017-10-01
"Эко-Инвест лицензия № 3116, Москва и обл.",14 534,2017-10-01
"Русский Банк Сбережений лицензия № 779, Ставропольский край",14 051,2017-10-01
"Современные Стандарты Бизнеса лицензия № 3397, Москва и обл.",12 062,2017-10-01
"Гефест лицензия № 1046, Тверская обл.",11 054,2017-10-01
"Новое Время лицензия № 3492, Москва и обл.",9 644,2017-10-01
"Онего лицензия № 2484, Карелия",9 574,2017-10-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",6 780,2017-10-01
"Темпбанк лицензия № 55, Москва и обл.",6 656,2017-10-01
"Вятич лицензия № 2796, Рязанская обл.",3 970,2017-10-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",3 227,2017-10-01
"Центрально-Европейский Банк лицензия № 2670, Забайкальский край",3 211,2017-10-01
"Российская Финансовая Корпорация лицензия № 3099, Москва и обл.",3 045,2017-10-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.",2 826,2017-10-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",1 739,2017-10-01
"Рунэтбанк лицензия № 2829, Москва и обл.",536,2017-10-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",348,2017-10-01
"Азия-Инвест Банк лицензия № 3303, Москва и обл.",233,2017-10-01
"Проминвестбанк лицензия № 2433, Москва и обл.",158,2017-10-01
"Оней Банк лицензия № 3516, Москва и обл.",48,2017-10-01
"Апабанк лицензия № 2404, Москва и обл.",24,2017-10-01
"Риал-Кредит лицензия № 3393, Москва и обл.",21,2017-10-01
"Славянбанк лицензия № 804, Новгородская обл.",20,2017-10-01
"Прокоммерцбанк лицензия № 2996, Москва и обл.",19,2017-10-01
"Альтернатива лицензия № 3452, Москва и обл.",12,2017-10-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",5,2017-10-01
"Европейский Стандарт лицензия № 3200, Москва и обл.",5,2017-10-01
"Мир Бизнес Банк лицензия № 3396, Москва и обл.",5,2017-10-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.",4,2017-10-01
"Ресурс-Траст лицензия № 3122, Москва и обл.",4,2017-10-01
"Международный Расчетный Банк лицензия № 3028, Москва и обл.",3,2017-10-01
"РИБ лицензия № 2749, Москва и обл.",2,2017-10-01
"Нарат лицензия № 1902, Саратовская обл.",1,2017-10-01
"21 Век лицензия № 3309, Санкт-Петербург и обл.",0,2017-10-01
"АйСиБиСи Банк лицензия № 3475, Москва и обл.",0,2017-10-01
"Алжан лицензия № 2491, Дагестан",0,2017-10-01
"Америкэн Экспресс Банк лицензия № 3460, Москва и обл.",0,2017-10-01
"АРБ-Инкасс лицензия № 3353, Москва и обл.",0,2017-10-01
"Банк оф Токио-Мицубиси лицензия № 3465, Москва и обл.",0,2017-10-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",0,2017-10-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",0,2017-10-01
"БМ-Банк лицензия № 2748, Москва и обл.",0,2017-10-01
"БМВ Банк лицензия № 3482, Москва и обл.",0,2017-10-01
"Вест лицензия № 2605, Москва и обл.",0,2017-10-01
"Вестерн Юнион ДП Восток лицензия № 2726, Москва и обл.",0,2017-10-01
"ВРБ лицензия № 3499, Ярославская обл.",0,2017-10-01
"Глобал Эксчейндж лицензия № 3533, Москва и обл.",0,2017-10-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.",0,2017-10-01
"Дальний Восток лицензия № 3318, Приморский край",0,2017-10-01
"Деньги.Мэйл.Ру лицензия № 3511, Москва и обл.",0,2017-10-01
"Дж. П. Морган Банк лицензия № 2629, Москва и обл.",0,2017-10-01
"Дойче Банк лицензия № 3328, Москва и обл.",0,2017-10-01
"Единая касса лицензия № 3512, Москва и обл.",0,2017-10-01
"Единая Расчетная Палата лицензия № 384, Москва и обл.",0,2017-10-01
"Жилстройбанк лицензия № 2769, Москва и обл.",0,2017-10-01
"Икано Банк лицензия № 3519, Центр",0,2017-10-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.",0,2017-10-01
"Инкахран лицензия № 3454, Москва и обл.",0,2017-10-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",0,2017-10-01
