Лицензия_банк,ИД_1500,дата
"Европейский Стандарт лицензия № 3200, Кабардино-Балкария",46,2015-03-01
"Нерюнгрибанк лицензия № 825, Саха (Якутия)",46,2015-03-01
"Новация лицензия № 840, Адыгея",44,2015-03-01
"Еврокоммерц лицензия № 1777, Москва и обл.",43,2015-03-01
"Алтынбанк лицензия № 2070, Татарстан",39,2015-03-01
"Деньги.Мэйл.Ру лицензия № 3511, Москва и обл.",38,2015-03-01
"Автоградбанк лицензия № 1455, Татарстан",38,2015-03-01
"Дорис Банк лицензия № 1679, Москва и обл.",38,2015-03-01
"Бинбанк Тверь лицензия № 777, Тверская обл.",38,2015-03-01
"Хакасский Муниципальный Банк лицензия № 1049, Хакасия",37,2015-03-01
"Курскпромбанк лицензия № 735, Курская обл.",35,2015-03-01
"КС Банк лицензия № 1752, Мордовия",35,2015-03-01
"Эльбин лицензия № 2267, Дагестан",35,2015-03-01
"Эко-Инвест лицензия № 3116, Москва и обл.",32,2015-03-01
"Межрегиональный промышленно-строительный банк лицензия № 752, Мордовия",31,2015-03-01
"Экономбанк лицензия № 1319, Саратовская обл.",27,2015-03-01
"Екатеринбург лицензия № 3161, Свердловская обл.",26,2015-03-01
"Ижкомбанк лицензия № 646, Удмуртия",26,2015-03-01
"Нальчик лицензия № 695, Кабардино-Балкария",23,2015-03-01
"Канский лицензия № 860, Красноярский край",21,2015-03-01
"Тихоокеанский Внешторгбанк лицензия № 1378, Сахалинская обл.",21,2015-03-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",19,2015-03-01
"ИК Банк лицензия № 1732, Татарстан",18,2015-03-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",18,2015-03-01
"Балаково-Банк лицензия № 444, Саратовская обл.",15,2015-03-01
"Русский Банк Сбережений лицензия № 779, Ставропольский край",13,2015-03-01
"Камский Коммерческий Банк лицензия № 438, Татарстан",12,2015-03-01
"Сибэс лицензия № 208, Омская обл.",12,2015-03-01
"Акция лицензия № 927, Ивановская обл.",11,2015-03-01
"Муниципальный Камчатпрофитбанк лицензия № 2103, Камчатская обл.",11,2015-03-01
"Финарс Банк лицензия № 2938, Москва и обл.",11,2015-03-01
"Оренбург лицензия № 3269, Оренбургская обл.",11,2015-03-01
"АвтоКредитБанк лицензия № 1973, Татарстан",10,2015-03-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",8,2015-03-01
"Майкопбанк лицензия № 1136, Адыгея",6,2015-03-01
"Банк Торгового Финансирования лицензия № 1982, Москва и обл.",5,2015-03-01
"РН Банк лицензия № 170, Москва и обл.",4,2015-03-01
"Тойота Банк лицензия № 3470, Москва и обл.",4,2015-03-01
"ГПБ-Ипотека лицензия № 2403, Москва и обл.",3,2015-03-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",3,2015-03-01
"Далта-Банк лицензия № 142, Приморский край",3,2015-03-01
"Русфинанс Банк лицензия № 1792, Самарская обл.",2,2015-03-01
"Почта Банк лицензия № 650, Москва и обл.",2,2015-03-01
"Приполярком лицензия № 507, Тюменская обл.",2,2015-03-01
"Кредпромбанк лицензия № 1165, Ярославская обл.",2,2015-03-01
"Тандем лицензия № 1951, Москва и обл.",2,2015-03-01
"Америкэн Экспресс Банк лицензия № 3460, Москва и обл.",2,2015-03-01
"Фольксваген Банк Рус лицензия № 3500, Москва и обл.",1,2015-03-01
"Сетелем Банк лицензия № 2168, Москва и обл.",0,2015-03-01
"Алжан лицензия № 2491, Дагестан",0,2015-03-01
"АРБ-Инкасс лицензия № 3353, Москва и обл.",0,2015-03-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",0,2015-03-01
"Дальний Восток лицензия № 3318, Тульская обл.",0,2015-03-01
"Башпромбанк лицензия № 1006, Башкортостан",0,2015-03-01
"БМВ Банк лицензия № 3482, Москва и обл.",0,2015-03-01
"Богородский лицензия № 1277, Нижегородская обл.",0,2015-03-01
"Финчер лицензия № 3486, Москва и обл.",0,2015-03-01
"Вест лицензия № 2605, Москва и обл.",0,2015-03-01
"Владбизнесбанк лицензия № 903, Владимирская обл.",0,2015-03-01
"Дагэнергобанк лицензия № 3286, Дагестан",0,2015-03-01
"Далетбанк лицензия № 3049, Москва и обл.",0,2015-03-01
"Дельта Кей лицензия № 3513, Москва и обл.",0,2015-03-01
"Дружба лицензия № 990, Тюменская обл.",0,2015-03-01
"Евроинвест лицензия № 3383, Москва и обл.",0,2015-03-01
"Еврокапитал-Альянс лицензия № 2672, Ярославская обл.",0,2015-03-01
"Еврокапитал-Альянс лицензия № 3459, Ярославская обл.",0,2015-03-01
"Бинбанк Столица лицензия № 3052, Москва и обл.",0,2015-03-01
"Единая касса лицензия № 3512, Москва и обл.",0,2015-03-01
"Единственный лицензия № 3187, Москва и обл.",0,2015-03-01
"Сириус лицензия № 3506, Омская обл.",0,2015-03-01
"Зеленокумская лицензия № 1239, Ставропольский край",0,2015-03-01
"Икано Банк лицензия № 3519, Центр",0,2015-03-01
