Лицензия_банк,ИД_1400,дата
"Таатта лицензия № 1249, Саха (Якутия)",15084,2017-10-01
"Балаково-Банк лицензия № 444, Саратовская обл.",15071,2017-10-01
"Южный Региональный Банк лицензия № 3015, Ростовская обл.",15054,2017-10-01
"Гранд Инвест Банк лицензия № 3053, Москва и обл.",15048,2017-10-01
"Экси-Банк лицензия № 2530, Санкт-Петербург и обл.",15031,2017-10-01
"Новый Московский Банк лицензия № 2932, Москва и обл.",15001,2017-10-01
"Примтеркомбанк лицензия № 21, Приморский край",14983,2017-10-01
"Братский АНКБ лицензия № 1144, Иркутская обл.",14958,2017-10-01
"Московский Нефтехимический Банк лицензия № 1411, Москва и обл.",14867,2017-10-01
"Новокиб лицензия № 1747, Кемеровская обл.",14847,2017-10-01
"Джей энд Ти Банк лицензия № 3061, Москва и обл.",14817,2017-10-01
"Металлург лицензия № 2877, Москва и обл.",14696,2017-10-01
"ТЭМБР-Банк лицензия № 2764, Москва и обл.",14689,2017-10-01
"Национальный Стандарт лицензия № 3421, Москва и обл.",14659,2017-10-01
"Сургутнефтегазбанк лицензия № 588, Ханты-Мансийский АО — Югра",14632,2017-10-01
"Сельмашбанк лицензия № 106, Ростовская обл.",14621,2017-10-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.",14614,2017-10-01
"Приобье лицензия № 537, Ханты-Мансийский АО — Югра",14536,2017-10-01
"Великие Луки Банк лицензия № 598, Псковская обл.",14520,2017-10-01
"Расчетно-Кредитный Банк лицензия № 103, Москва и обл.",14519,2017-10-01
"Банк БЦК-Москва лицензия № 3480, Москва и обл.",14480,2017-10-01
"Тагилбанк лицензия № 1635, Свердловская обл.",14441,2017-10-01
"Кузнецкий Мост лицензия № 2254, Москва и обл.",14411,2017-10-01
"Аресбанк лицензия № 2914, Москва и обл.",14374,2017-10-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",14368,2017-10-01
"Челябинвестбанк лицензия № 493, Челябинская обл.",14322,2017-10-01
"Ассоциация лицензия № 732, Нижегородская обл.",14257,2017-10-01
"Златкомбанк лицензия № 568, Москва и обл.",14244,2017-10-01
"Спецстройбанк лицензия № 236, Москва и обл.",14186,2017-10-01
"Уралприватбанк лицензия № 153, Свердловская обл.",14184,2017-10-01
"Алтынбанк лицензия № 2070, Татарстан",14162,2017-10-01
"Евроальянс лицензия № 1781, Ивановская обл.",13995,2017-10-01
"Торжокуниверсалбанк лицензия № 933, Тверская обл.",13966,2017-10-01
"РусЮгбанк лицензия № 2093, Волгоградская обл.",13965,2017-10-01
"Дом-Банк лицензия № 3209, Москва и обл.",13928,2017-10-01
"Ланта-Банк лицензия № 1920, Москва и обл.",13923,2017-10-01
"Урал ФД лицензия № 249, Пермская обл.",13887,2017-10-01
"Солид Банк лицензия № 1329, Приморский край",13783,2017-10-01
"Стройлесбанк лицензия № 2995, Тюменская обл.",13782,2017-10-01
"Экспобанк лицензия № 2998, Москва и обл.",13706,2017-10-01
"Юг-Инвестбанк лицензия № 2772, Краснодарский край",13678,2017-10-01
"Северстройбанк лицензия № 3507, Вологодская обл.",13662,2017-10-01
"Объединенный Резервный Банк лицензия № 937, Москва и обл.",13624,2017-10-01
"Объединенный Капитал лицензия № 2611, Санкт-Петербург и обл.",13441,2017-10-01
"Тендер-Банк лицензия № 2252, Москва и обл.",13438,2017-10-01
"Стандарт-Кредит лицензия № 841, Адыгея",13434,2017-10-01
"Москва-Сити лицензия № 3247, Москва и обл.",13368,2017-10-01
"Сетелем Банк лицензия № 2168, Москва и обл.",13335,2017-10-01
"Межрегиональный промышленно-строительный банк лицензия № 752, Мордовия",13244,2017-10-01
"Саровбизнесбанк лицензия № 2048, Нижегородская обл.",13237,2017-10-01
"Газбанк лицензия № 2316, Самарская обл.",13211,2017-10-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",13209,2017-10-01
"ИТ Банк лицензия № 2609, Омская обл.",13184,2017-10-01
"Прохладный лицензия № 874, Кабардино-Балкария",13149,2017-10-01
"Алтайкапиталбанк лицензия № 2659, Алтайский край",13147,2017-10-01
"Севастопольский Морской Банк лицензия № 3528, Севастополь",13133,2017-10-01
"Тайдон лицензия № 2085, Кемеровская обл.",13113,2017-10-01
"Энерготрансбанк лицензия № 1307, Калининградская обл.",13104,2017-10-01
"Запсибкомбанк лицензия № 918, Тюменская обл.",13093,2017-10-01
"Банк Интеза лицензия № 2216, Москва и обл.",13064,2017-10-01
"Донхлеббанк лицензия № 2285, Ростовская обл.",13054,2017-10-01
"Платина лицензия № 2347, Москва и обл.",13044,2017-10-01
"Химик лицензия № 1114, Нижегородская обл.",12969,2017-10-01
