Лицензия_банк,ИД_1800,дата
"Примсоцбанк лицензия № 2733, Приморский край",33433,2015-05-01
"Русский Международный Банк лицензия № 3123, Москва и обл.",33355,2015-05-01
"Почтобанк лицензия № 1788, Пермская обл.",33353,2015-05-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",32698,2015-05-01
"Русский Национальный Банк лицензия № 469, Ростовская обл.",32537,2015-05-01
"Балтинвестбанк лицензия № 3176, Санкт-Петербург и обл.",32171,2015-05-01
"Кубаньторгбанк лицензия № 478, Краснодарский край",31984,2015-05-01
"Актив Банк лицензия № 2529, Мордовия",31670,2015-05-01
"Азия Банк лицензия № 3183, Москва и обл.",31398,2015-05-01
"КС Банк лицензия № 1752, Мордовия",30850,2015-05-01
"Расчетно-Кредитный Банк лицензия № 103, Москва и обл.",30840,2015-05-01
"Ставропольпромстройбанк лицензия № 1288, Ставропольский край",30750,2015-05-01
"Альта-Банк лицензия № 2269, Москва и обл.",30435,2015-05-01
"ГринКомБанк лицензия № 1184, Иркутская обл.",29516,2015-05-01
"Кредо Финанс лицензия № 793, Дагестан",29406,2015-05-01
"РосЕвроБанк лицензия № 3137, Москва и обл.",29304,2015-05-01
"Современные Стандарты Бизнеса лицензия № 3397, Москва и обл.",29260,2015-05-01
"Промсельхозбанк лицензия № 538, Москва и обл.",29149,2015-05-01
"Жилкредит лицензия № 1736, Москва и обл.",29102,2015-05-01
"Урал ФД лицензия № 249, Пермская обл.",29039,2015-05-01
"Челиндбанк лицензия № 485, Челябинская обл.",28989,2015-05-01
"Констанс-Банк лицензия № 2228, Санкт-Петербург и обл.",28878,2015-05-01
"Нейва лицензия № 1293, Свердловская обл.",28424,2015-05-01
"РосинтерБанк лицензия № 226, Москва и обл.",28366,2015-05-01
"Миръ лицензия № 3089, Москва и обл.",27497,2015-05-01
"Фольксваген Банк Рус лицензия № 3500, Москва и обл.",27372,2015-05-01
"Солидарность (Москва) лицензия № 1555, Москва и обл.",27276,2015-05-01
"Бенифит-Банк лицензия № 3229, Москва и обл.",27236,2015-05-01
"Петрокоммерц лицензия № 1776, Москва и обл.",27232,2015-05-01
"Инбанк лицензия № 1829, Москва и обл.",27209,2015-05-01
"Кошелев-Банк лицензия № 3300, Самарская обл.",27204,2015-05-01
"Промрегионбанк лицензия № 2123, Томская обл.",27122,2015-05-01
"Объединенный Банк Республики лицензия № 1016, Чувашия",26783,2015-05-01
"СКБ-Банк лицензия № 705, Свердловская обл.",26687,2015-05-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",26265,2015-05-01
"БайкалИнвестБанк лицензия № 1067, Иркутская обл.",26183,2015-05-01
"СМБ-Банк лицензия № 3504, Санкт-Петербург и обл.",25938,2015-05-01
"Мосводоканалбанк лицензия № 2863, Москва и обл.",25752,2015-05-01
"Югра лицензия № 880, Ханты-Мансийский АО — Югра",25224,2015-05-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",25035,2015-05-01
"Эко-Инвест лицензия № 3116, Москва и обл.",25003,2015-05-01
"Нико-Банк лицензия № 702, Оренбургская обл.",24804,2015-05-01
"Булгар Банк лицензия № 1917, Татарстан",24646,2015-05-01
"Центркомбанк лицензия № 2983, Москва и обл.",24365,2015-05-01
"Алмазэргиэнбанк лицензия № 2602, Саха (Якутия)",24186,2015-05-01
"Межрегиональный Почтовый Банк лицензия № 3171, Москва и обл.",24071,2015-05-01
"СтарБанк лицензия № 548, Москва и обл.",23893,2015-05-01
"Центрально-Европейский Банк лицензия № 2670, Москва и обл.",23822,2015-05-01
"Социнвестбанк лицензия № 1132, Башкортостан",23673,2015-05-01
"Хакасский Муниципальный Банк лицензия № 1049, Хакасия",23372,2015-05-01
"Мираф-Банк лицензия № 2244, Омская обл.",23233,2015-05-01
"Сибэс лицензия № 208, Омская обл.",23224,2015-05-01
"Международный Расчетный Банк лицензия № 3028, Москва и обл.",23135,2015-05-01
"Риал-Кредит лицензия № 3393, Москва и обл.",23135,2015-05-01
"Русский Торговый Банк лицензия № 2842, Москва и обл.",23098,2015-05-01
"Межтопэнергобанк лицензия № 2956, Москва и обл.",23083,2015-05-01
"БМВ Банк лицензия № 3482, Москва и обл.",22995,2015-05-01
"Банк Уралсиб лицензия № 2275, Москва и обл.",22917,2015-05-01
"Промышленно-Финансовое Сотрудничество лицензия № 2410, Москва и обл.",22890,2015-05-01
"М2М Прайвет Банк лицензия № 1414, Москва и обл.",22889,2015-05-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.",22851,2015-05-01
"Евразийский Банк лицензия № 969, Москва и обл.",22835,2015-05-01
"Альфа-Банк лицензия № 1326, Москва и обл.",22739,2015-05-01
"Новокиб лицензия № 1747, Кемеровская обл.",22622,2015-05-01
"Совкомбанк лицензия № 963, Костромская обл.",22614,2015-05-01
"Соверен Банк лицензия № 3206, Москва и обл.",22575,2015-05-01
"Ситибанк лицензия № 2557, Москва и обл.",22552,2015-05-01
"Гагаринский лицензия № 606, Москва и обл.",22364,2015-05-01
