Лицензия_банк,ИД_1600,дата
"Банк Жилищного Финансирования лицензия № 3138, Москва и обл.",1983,2015-11-01
"Северный Народный Банк лицензия № 2721, Коми",1978,2015-11-01
"Столичный Кредит лицензия № 2853, Москва и обл.",1977,2015-11-01
"Дальневосточный Банк лицензия № 843, Приморский край",1967,2015-11-01
"БМВ Банк лицензия № 3482, Москва и обл.",1963,2015-11-01
"Стелла-Банк лицензия № 2948, Ростовская обл.",1955,2015-11-01
"Национальный Стандарт лицензия № 3421, Москва и обл.",1954,2015-11-01
"Веста лицензия № 2368, Москва и обл.",1953,2015-11-01
"Расчетная Палата СВМБ лицензия № 3324, Самарская обл.",1946,2015-11-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.",1942,2015-11-01
"Апабанк лицензия № 2404, Москва и обл.",1940,2015-11-01
"Кошелев-Банк лицензия № 3300, Самарская обл.",1938,2015-11-01
"Челябинвестбанк лицензия № 493, Челябинская обл.",1935,2015-11-01
"Риал-Кредит лицензия № 3393, Москва и обл.",1930,2015-11-01
"РУБанк лицензия № 2813, Москва и обл.",1923,2015-11-01
"Московский Вексельный Банк лицензия № 2697, Москва и обл.",1918,2015-11-01
"Центркомбанк лицензия № 2983, Москва и обл.",1914,2015-11-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",1903,2015-11-01
"Резерв лицензия № 2364, Челябинская обл.",1897,2015-11-01
"Банк БКФ лицензия № 2684, Москва и обл.",1872,2015-11-01
"Метрополь лицензия № 1639, Москва и обл.",1870,2015-11-01
"Новый Символ лицензия № 370, Москва и обл.",1860,2015-11-01
"РусЮгбанк лицензия № 2093, Волгоградская обл.",1860,2015-11-01
"Нордеа Банк лицензия № 3016, Москва и обл.",1850,2015-11-01
"Межрегиональный Клиринговый Банк лицензия № 2543, Москва и обл.",1845,2015-11-01
"Аресбанк лицензия № 2914, Москва и обл.",1844,2015-11-01
"ИТ Банк лицензия № 2609, Омская обл.",1826,2015-11-01
"Мосводоканалбанк лицензия № 2863, Москва и обл.",1817,2015-11-01
"Русское Финансовое Общество лицензия № 3427, Москва и обл.",1812,2015-11-01
"Объединенная Расчетная Система лицензия № 3342, Москва и обл.",1795,2015-11-01
"Бэнк оф Чайна лицензия № 2309, Москва и обл.",1784,2015-11-01
"Сетелем Банк лицензия № 2168, Москва и обл.",1784,2015-11-01
"Кроссинвестбанк лицензия № 2849, Москва и обл.",1777,2015-11-01
"Челиндбанк лицензия № 485, Челябинская обл.",1774,2015-11-01
"Русский Финансовый Альянс лицензия № 2035, Москва и обл.",1764,2015-11-01
"Союзный лицензия № 3236, Москва и обл.",1760,2015-11-01
"Курскпромбанк лицензия № 735, Курская обл.",1759,2015-11-01
"Банк БФА лицензия № 3038, Санкт-Петербург и обл.",1755,2015-11-01
"Экси-Банк лицензия № 2530, Санкт-Петербург и обл.",1752,2015-11-01
"Хованский лицензия № 2145, Москва и обл.",1750,2015-11-01
"Рапида лицензия № 3371, Москва и обл.",1749,2015-11-01
"Евроальянс лицензия № 1781, Ивановская обл.",1741,2015-11-01
"Промышленно-Финансовое Сотрудничество лицензия № 2410, Москва и обл.",1739,2015-11-01
"Национальная Факторинговая Компания лицензия № 3437, Москва и обл.",1737,2015-11-01
"МБА-Москва лицензия № 3395, Москва и обл.",1733,2015-11-01
"Трансстройбанк лицензия № 2807, Москва и обл.",1732,2015-11-01
"Аспект лицензия № 608, Москва и обл.",1728,2015-11-01
"Бум-Банк лицензия № 1137, Кабардино-Балкария",1728,2015-11-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",1728,2015-11-01
"Вологжанин лицензия № 1896, Вологодская обл.",1723,2015-11-01
"Кетовский Коммерческий Банк лицензия № 842, Курганская обл.",1716,2015-11-01
"Пересвет лицензия № 2110, Москва и обл.",1709,2015-11-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",1704,2015-11-01
"Зенит Сочи лицензия № 232, Краснодарский край",1689,2015-11-01
"Русфинанс Банк лицензия № 1792, Самарская обл.",1689,2015-11-01
"Финам Банк лицензия № 2799, Москва и обл.",1688,2015-11-01
"Русь лицензия № 704, Оренбургская обл.",1676,2015-11-01
"Снежинский лицензия № 1376, Челябинская обл.",1676,2015-11-01
"Народный Банк лицензия № 2249, Карачаево-Черкесия",1667,2015-11-01
"Автоградбанк лицензия № 1455, Татарстан",1662,2015-11-01
"Межбанковский Кредитный Союз лицензия № 3242, Москва и обл.",1662,2015-11-01
"Юнистрим лицензия № 3467, Москва и обл.",1662,2015-11-01
"Енисей лицензия № 474, Красноярский край",1659,2015-11-01
"Национальный Залоговый Банк лицензия № 2944, Москва и обл.",1655,2015-11-01
"ФДБ лицензия № 3071, Москва и обл.",1652,2015-11-01
"Бинбанк Смоленск лицензия № 1957, Смоленская обл.",1648,2015-11-01
"ТЭМБР-Банк лицензия № 2764, Москва и обл.",1647,2015-11-01
"Костромаселькомбанк лицензия № 1115, Костромская обл.",1646,2015-11-01
